1;0.013;-200;1.113;0.067;150.032;-0.076;8.16;1.112;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.029;-200;1.104;0.057;150.025;-0.095;8.198;1.06;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.044;-200;1.097;0.05;150.023;-0.08;8.226;1.017;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.056;-200;1.086;0.05;150.028;-0.083;8.237;1.016;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.069;-200;1.077;0.052;150.033;-0.027;8.256;0.948;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.239;-47.056;-13.405;
1;0.083;-200;1.07;0.055;150.033;-0.024;8.249;0.927;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.097;-200;1.065;0.051;150.026;0.018;8.237;0.924;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.11;-200;1.059;0.051;150.017;0.027;8.229;0.948;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.125;-200;1.056;0.055;150.011;0.021;8.204;0.965;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.14;-200;1.052;0.061;150.017;0.041;8.204;1.009;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.153;-200;1.046;0.07;150.023;0.041;8.208;1.048;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.167;-200;1.047;0.08;150.027;0.066;8.239;1.1;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.18;-200;1.051;0.094;150.027;0.065;8.284;1.131;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.195;-200;1.063;0.104;150.028;0.093;8.278;1.175;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.208;-200;1.07;0.111;150.03;0.078;8.239;1.196;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.222;-200;1.082;0.117;150.027;0.096;8.234;1.217;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.236;-200;1.095;0.125;150.022;0.141;8.24;1.192;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.249;-200;1.11;0.132;150.013;0.114;8.127;1.238;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.267;-200;1.133;0.142;150.006;0.128;8.128;1.253;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.278;-200;1.149;0.149;150.002;0.13;8.099;1.265;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.292;-200;1.172;0.153;149.995;0.121;8.072;1.294;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.306;-200;1.201;0.155;149.989;0.128;8.015;1.306;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.319;-200;1.229;0.153;149.982;0.139;8.01;1.321;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.333;-200;1.256;0.151;149.98;0.13;7.972;1.336;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.347;-200;1.292;0.145;149.974;0.151;7.979;1.304;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.362;-200;1.326;0.142;149.968;0.142;7.946;1.333;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.375;-200;1.369;0.136;149.964;0.162;8.022;1.302;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.389;-200;1.457;0.11;149.971;0.149;7.993;1.341;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.403;-200;1.526;0.106;149.967;0.158;8.053;1.372;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.417;-200;1.614;0.072;149.982;0.178;8.179;1.395;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.431;-200;1.703;0.028;150.016;0.135;8.175;1.464;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.444;-200;1.81;0.002;150.022;0.119;8.241;1.448;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.459;-200;1.942;-0.041;150.044;0.122;8.279;1.439;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.474;-200;2.085;-0.082;150.064;0.085;8.279;1.421;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.486;-200;2.231;-0.143;150.073;0.085;8.3;1.419;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.5;-200;2.397;-0.206;150.08;0.115;8.293;1.405;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.514;-200;2.589;-0.266;150.073;0.151;8.379;1.384;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.529;-200;2.782;-0.34;150.093;0.116;8.41;1.367;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.542;-200;3.021;-0.404;150.094;0.198;8.569;1.266;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.556;-200;3.255;-0.48;150.121;0.232;8.611;1.235;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.57;-200;3.518;-0.546;150.114;0.354;8.761;1.136;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.584;-200;3.797;-0.634;150.121;0.418;8.773;1.13;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.598;-200;4.085;-0.721;150.133;0.495;8.78;1.074;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.612;-200;4.428;-0.806;150.115;0.568;8.877;1.007;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.625;-200;4.786;-0.891;150.092;0.606;8.983;0.935;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.64;-200;5.172;-0.998;150.08;0.618;9.033;0.917;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.653;-200;5.57;-1.085;150.07;0.635;9.082;0.859;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.671;-200;6.019;-1.165;150.016;0.676;9.185;0.745;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.681;-200;6.441;-1.252;149.97;0.685;9.187;0.716;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.695;-200;6.907;-1.343;149.885;0.767;9.242;0.68;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.71;-200;7.392;-1.417;149.77;0.859;9.312;0.646;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.724;-200;7.913;-1.479;149.616;0.932;9.42;0.646;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.737;-200;8.434;-1.544;149.453;0.987;9.475;0.685;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.751;-200;8.988;-1.594;149.248;1.074;9.575;0.657;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.765;-200;9.562;-1.648;149.062;1.114;9.494;0.709;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
1;0.779;-200;10.181;-1.695;148.94;1.173;9.32;0.722;0;0;0;-88.865;-122.629;-0.893;0;0;0;-166.238;-47.056;-13.406;
