1;0.013;0;-23.978;2.318;144.617;-2.105;-5.91;4.902;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.204;-49.864;-132.841;
1;0.026;0;-23.993;2.296;144.619;-2.107;-5.9;4.897;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.205;-49.862;-132.841;
1;0.041;0;-23.999;2.274;144.619;-2.116;-5.88;4.912;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.203;-49.861;-132.842;
1;0.054;0;-24.006;2.252;144.625;-2.12;-5.896;4.894;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.86;-132.843;
1;0.068;0;-24.01;2.229;144.629;-2.137;-5.914;4.903;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.201;-49.86;-132.84;
1;0.081;0;-24.018;2.211;144.627;-2.135;-5.926;4.931;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.862;-132.839;
1;0.095;0;-24.031;2.192;144.622;-2.145;-5.944;4.918;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.861;-132.841;
1;0.109;0;-24.041;2.172;144.616;-2.152;-5.96;4.901;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.201;-49.862;-132.839;
1;0.123;0;-24.051;2.154;144.617;-2.176;-5.978;4.895;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.203;-49.861;-132.839;
1;0.137;0;-24.061;2.138;144.618;-2.197;-5.976;4.882;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.201;-49.861;-132.839;
1;0.151;0;-24.069;2.12;144.619;-2.213;-5.973;4.859;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.862;-132.839;
1;0.165;0;-24.078;2.103;144.621;-2.227;-5.963;4.839;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.862;-132.839;
1;0.179;0;-24.088;2.088;144.624;-2.238;-5.966;4.81;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.205;-49.876;-132.837;
1;0.193;0;-24.093;2.07;144.625;-2.242;-5.987;4.815;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.204;-49.874;-132.837;
1;0.207;0;-24.103;2.051;144.621;-2.261;-5.945;4.779;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.873;-132.84;
1;0.221;0;-24.11;2.03;144.617;-2.26;-5.962;4.783;0;0;0;-135.249;-10.047;-2.04;0;0;0;-165.202;-49.873;-132.84;
