1;0.013;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.788;13.957;151.785;
1;0.027;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.791;13.959;151.782;
1;0.041;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.794;13.959;151.78;
1;0.055;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.799;13.96;151.779;
1;0.069;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.802;13.961;151.78;
1;0.083;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.805;13.966;151.782;
1;0.096;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.809;13.972;151.785;
1;0.11;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.816;13.98;151.789;
1;0.124;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.821;13.986;151.793;
1;0.138;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.824;13.995;151.796;
1;0.152;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.825;14.003;151.798;
1;0.166;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.825;14.011;151.8;
1;0.18;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.828;14.023;151.798;
1;0.194;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.831;14.033;151.797;
1;0.208;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.835;14.044;151.796;
1;0.222;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.838;14.053;151.798;
1;0.236;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.841;14.059;151.796;
1;0.25;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.839;14.064;151.796;
1;0.263;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.833;14.066;151.798;
1;0.277;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.825;14.062;151.805;
1;0.291;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.817;14.055;151.811;
1;0.305;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.812;14.044;151.823;
1;0.32;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.806;14.026;151.83;
1;0.333;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.798;14.005;151.842;
1;0.347;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.788;13.976;151.855;
1;0.361;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.784;13.947;151.875;
1;0.375;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.778;13.914;151.887;
1;0.389;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.773;13.875;151.895;
1;0.403;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.768;13.843;151.905;
1;0.416;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.768;13.815;151.913;
1;0.431;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.772;13.787;151.917;
1;0.445;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.764;13.731;151.93;
1;0.458;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.78;13.696;151.939;
1;0.472;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.759;13.667;151.942;
1;0.486;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.758;13.629;151.94;
1;0.5;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.746;13.608;151.931;
1;0.514;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.759;13.582;151.955;
1;0.528;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.734;13.549;151.947;
1;0.542;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.732;13.516;151.955;
1;0.556;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.738;13.497;151.96;
1;0.57;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.74;13.47;151.955;
1;0.584;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.739;13.446;151.956;
1;0.598;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.737;13.429;151.955;
1;0.612;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.735;13.395;151.976;
1;0.626;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.734;13.363;151.974;
1;0.64;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.748;13.333;152.01;
1;0.653;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.744;13.31;151.988;
1;0.667;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.751;13.294;152.01;
1;0.681;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.744;13.26;152.01;
1;0.695;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.735;13.229;152.045;
1;0.709;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.741;13.204;152.047;
1;0.723;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.735;13.189;152.055;
1;0.737;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.74;13.173;152.061;
1;0.751;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.738;13.141;152.072;
1;0.765;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.736;13.12;152.082;
1;0.779;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.73;13.091;152.089;
1;0.793;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.725;13.064;152.097;
1;0.807;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.71;13.018;152.096;
1;0.82;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.706;12.97;152.09;
1;0.834;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.698;12.917;152.125;
1;0.849;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.683;12.861;152.121;
1;0.862;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.666;12.801;152.106;
1;0.876;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.637;12.731;152.118;
1;0.89;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.624;12.662;152.132;
1;0.904;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.624;12.581;152.167;
1;0.918;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.602;12.49;152.169;
1;0.932;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.588;12.394;152.196;
1;0.946;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.56;12.298;152.18;
1;0.96;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.56;12.188;152.196;
1;0.974;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.541;12.077;152.191;
1;0.987;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.536;11.979;152.205;
1;1.001;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.507;11.866;152.192;
1;1.015;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.519;11.758;152.212;
1;1.029;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.475;11.622;152.223;
1;1.043;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.472;11.507;152.24;
1;1.057;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.458;11.374;152.272;
1;1.071;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.451;11.271;152.26;
1;1.085;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.446;11.16;152.271;
1;1.099;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.452;11.053;152.265;
1;1.113;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.46;10.933;152.288;
1;1.127;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.456;10.827;152.278;
1;1.141;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.464;10.738;152.305;
1;1.155;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.464;10.635;152.32;
1;1.169;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.479;10.56;152.323;
1;1.183;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.488;10.477;152.339;
1;1.196;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.492;10.391;152.341;
1;1.21;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.489;10.324;152.352;
1;1.224;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.517;10.279;152.355;
1;1.238;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.528;10.211;152.362;
1;1.252;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.532;10.135;152.341;
1;1.266;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.557;10.086;152.345;
1;1.28;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.576;10.023;152.362;
1;1.294;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.583;9.966;152.361;
1;1.309;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.598;9.928;152.367;
1;1.322;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.609;9.897;152.365;
1;1.336;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.624;9.857;152.379;
1;1.35;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.625;9.82;152.365;
1;1.364;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.639;9.797;152.367;
1;1.377;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.66;9.775;152.378;
1;1.391;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.678;9.756;152.381;
1;1.405;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.684;9.729;152.387;
1;1.419;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.699;9.738;152.387;
1;1.433;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.703;9.71;152.388;
1;1.447;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.722;9.699;152.404;
1;1.461;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.732;9.658;152.394;
1;1.475;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.74;9.654;152.393;
1;1.489;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.748;9.653;152.392;
1;1.503;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.757;9.642;152.392;
1;1.517;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.766;9.627;152.397;
1;1.53;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.778;9.601;152.392;
1;1.544;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.79;9.58;152.383;
1;1.558;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.801;9.563;152.373;
1;1.572;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.815;9.55;152.363;
1;1.586;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.829;9.537;152.354;
1;1.6;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.836;9.53;152.346;
1;1.614;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.843;9.524;152.34;
1;1.628;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.849;9.529;152.33;
1;1.642;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.855;9.546;152.319;
1;1.656;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.86;9.57;152.309;
1;1.67;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.859;9.604;152.305;
1;1.684;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.851;9.639;152.306;
1;1.697;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.839;9.685;152.306;
1;1.712;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.829;9.744;152.303;
1;1.726;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.797;9.889;152.285;
1;1.74;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.776;9.968;152.301;
1;1.753;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.761;10.051;152.303;
1;1.767;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.747;10.148;152.296;
1;1.781;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.732;10.247;152.305;
1;1.795;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.704;10.344;152.283;
1;1.809;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.685;10.438;152.316;
1;1.823;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.685;10.548;152.33;
1;1.837;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.655;10.645;152.335;
1;1.851;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.645;10.756;152.342;
1;1.865;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.625;10.865;152.348;
1;1.879;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.618;10.971;152.367;
1;1.892;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.606;11.064;152.377;
1;1.906;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.6;11.173;152.407;
1;1.92;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.604;11.282;152.419;
1;1.934;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.602;11.387;152.418;
1;1.948;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.61;11.505;152.437;
1;1.962;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.616;11.612;152.452;
1;1.976;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.622;11.721;152.467;
1;1.99;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.629;11.843;152.474;
1;2.004;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.636;11.956;152.472;
1;2.018;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.653;12.078;152.509;
1;2.032;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.666;12.205;152.508;
1;2.046;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.671;12.332;152.5;
1;2.06;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.697;12.47;152.512;
1;2.074;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.726;12.609;152.533;
1;2.087;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.737;12.732;152.519;
1;2.101;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.766;12.882;152.529;
1;2.115;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.806;13.024;152.531;
1;2.129;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.846;13.17;152.527;
1;2.144;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.89;13.303;152.507;
1;2.157;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.922;13.422;152.483;
1;2.171;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-34.961;13.529;152.482;
1;2.185;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.001;13.637;152.492;
1;2.199;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.035;13.758;152.484;
1;2.213;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.079;13.879;152.485;
1;2.227;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.108;13.99;152.445;
1;2.241;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.164;14.101;152.434;
1;2.254;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.22;14.191;152.423;
1;2.269;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.257;14.279;152.415;
1;2.282;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.289;14.36;152.42;
1;2.296;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.289;14.447;152.367;
1;2.31;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.374;14.494;152.394;
1;2.324;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.374;14.56;152.379;
1;2.338;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.4;14.615;152.381;
1;2.352;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.43;14.654;152.384;
1;2.367;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.466;14.671;152.401;
1;2.38;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.491;14.697;152.388;
1;2.394;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.516;14.721;152.396;
1;2.408;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.524;14.737;152.399;
1;2.422;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.529;14.743;152.404;
1;2.435;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.55;14.763;152.421;
1;2.45;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.57;14.779;152.426;
1;2.463;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.553;14.784;152.404;
1;2.477;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.585;14.826;152.412;
1;2.491;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.593;14.831;152.415;
1;2.505;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.605;14.84;152.419;
1;2.519;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.612;14.846;152.422;
1;2.533;1;2;1;Door 1;8;Door 2;7;None;5;None;5;-35.617;14.856;152.424;
