1;1.49;1;2;4;Door 1;5;None;5;None;5;None;5;-2.201;10.251;160.786;
1;1.504;1;2;4;Door 1;5;None;5;None;5;None;5;-2.116;10.635;160.775;
1;1.517;1;2;4;Door 1;5;None;5;None;5;None;5;-2.036;11.044;160.718;
1;1.532;1;2;4;Door 1;5;None;5;None;5;None;5;-1.983;11.45;160.674;
1;1.545;1;2;4;Door 1;5;None;5;None;5;None;5;-1.963;11.854;160.643;
1;1.559;1;2;4;Door 1;5;None;5;None;5;None;5;-1.935;12.238;160.589;
1;1.573;1;2;4;Door 1;5;None;5;None;5;None;5;-1.93;12.61;160.559;
1;1.587;1;2;4;Door 1;5;None;5;None;5;None;5;-1.919;12.972;160.541;
1;1.601;1;2;4;Door 1;5;None;5;None;5;None;5;-1.921;13.335;160.539;
1;1.615;1;2;4;Door 1;5;None;5;None;5;None;5;-1.929;13.692;160.51;
1;1.629;1;2;4;Door 1;5;None;5;None;5;None;5;-1.966;14.041;160.537;
1;1.643;1;2;4;Door 1;5;None;5;None;5;None;5;-1.995;14.371;160.554;
1;1.657;1;2;4;Door 1;5;None;5;None;5;None;5;-2.028;14.695;160.546;
1;1.671;1;2;4;Door 1;5;None;5;None;5;None;5;-2.048;14.999;160.554;
1;1.685;1;2;4;Door 1;5;None;5;None;5;None;5;-2.094;15.308;160.572;
1;1.699;1;2;4;Door 1;5;None;5;None;5;None;5;-2.131;15.615;160.578;
1;1.712;1;2;4;Door 1;5;None;5;None;5;None;5;-2.178;15.913;160.58;
1;1.726;1;2;4;Door 1;5;None;5;None;5;None;5;-2.206;16.184;160.588;
1;1.74;1;2;4;Door 1;5;None;5;None;5;None;5;-2.24;16.438;160.6;
1;1.754;1;2;4;Door 1;5;None;5;None;5;None;5;-2.266;16.669;160.605;
1;1.768;1;2;4;Door 1;5;None;5;None;5;None;5;-2.302;16.896;160.602;
1;1.782;1;2;4;Door 1;5;None;5;None;5;None;5;-2.325;17.106;160.592;
1;1.796;1;2;4;Door 1;5;None;5;None;5;None;5;-2.369;17.311;160.602;
1;1.81;1;2;4;Door 1;5;None;5;None;5;None;5;-2.387;17.502;160.609;
1;1.824;1;2;4;Door 1;5;None;5;None;5;None;5;-2.391;17.668;160.602;
1;1.838;1;2;4;Door 1;5;None;5;None;5;None;5;-2.418;17.82;160.604;
1;1.852;1;2;4;Door 1;5;None;5;None;5;None;5;-2.428;17.968;160.621;
1;1.866;1;2;4;Door 1;5;None;5;None;5;None;5;-2.451;18.117;160.657;
1;1.88;1;2;4;Door 1;5;None;5;None;5;None;5;-2.458;18.248;160.684;
1;1.894;1;2;4;Door 1;5;None;5;None;5;None;5;-2.462;18.375;160.71;
1;1.907;1;2;4;Door 1;5;None;5;None;5;None;5;-2.49;18.512;160.755;
1;1.921;1;2;4;Door 1;5;None;5;None;5;None;5;-2.486;18.633;160.796;
1;1.935;1;2;4;Door 1;5;None;5;None;5;None;5;-2.479;18.77;160.823;
1;1.949;1;2;4;Door 1;5;None;5;None;5;None;5;-2.465;18.886;160.851;
1;1.963;1;2;4;Door 1;5;None;5;None;5;None;5;-2.468;19.009;160.873;
1;1.977;1;2;4;Door 1;5;None;5;None;5;None;5;-2.442;19.135;160.886;
1;1.991;1;2;4;Door 1;5;None;5;None;5;None;5;-2.427;19.272;160.981;
1;2.005;1;2;4;Door 1;5;None;5;None;5;None;5;-2.374;19.425;161.107;
1;2.019;1;2;4;Door 1;5;None;5;None;5;None;5;-2.36;19.557;161.045;
1;2.033;1;2;4;Door 1;5;None;5;None;5;None;5;-2.348;19.679;160.919;
1;2.047;1;2;4;Door 1;5;None;5;None;5;None;5;-2.328;19.802;160.926;
1;2.061;1;2;4;Door 1;5;None;5;None;5;None;5;-2.266;19.963;161.03;
1;2.075;1;2;4;Door 1;5;None;5;None;5;None;5;-2.207;20.124;161.088;
1;2.088;1;2;4;Door 1;5;None;5;None;5;None;5;-2.111;20.289;161.078;
1;2.102;1;2;4;Door 1;5;None;5;None;5;None;5;-2.063;20.448;161.038;
1;2.116;1;2;4;Door 1;5;None;5;None;5;None;5;-1.984;20.603;160.988;
1;2.13;1;2;4;Door 1;5;None;5;None;5;None;5;-1.904;20.762;160.98;
1;2.144;1;2;4;Door 1;5;None;5;None;5;None;5;-1.819;20.937;160.984;
1;2.158;1;2;4;Door 1;5;None;5;None;5;None;5;-1.701;21.118;160.969;
1;2.173;1;2;4;Door 1;5;None;5;None;5;None;5;-1.576;21.295;161.013;
1;2.186;1;2;4;Door 1;5;None;5;None;5;None;5;-1.441;21.478;160.999;
1;2.2;1;2;4;Door 1;5;None;5;None;5;None;5;-1.289;21.657;160.94;
1;2.214;1;2;4;Door 1;5;None;5;None;5;None;5;-1.14;21.837;160.941;
1;2.228;1;2;4;Door 1;5;None;5;None;5;None;5;-0.958;22.027;160.932;
1;2.242;1;2;4;Door 1;5;None;5;None;5;None;5;-0.778;22.221;160.929;
1;2.256;1;2;4;Door 1;5;None;5;None;5;None;5;-0.572;22.42;160.913;
1;2.269;1;2;4;Door 1;5;None;5;None;5;None;5;-0.354;22.633;160.892;
1;2.283;1;2;4;Door 1;5;None;5;None;5;None;5;-0.123;22.843;160.863;
1;2.297;1;2;4;Door 1;5;None;5;None;5;None;5;0.118;23.064;160.829;
1;2.311;1;2;4;Door 1;5;None;5;None;5;None;5;0.373;23.292;160.807;
1;2.325;1;2;4;Door 1;5;None;5;None;5;None;5;0.647;23.52;160.795;
1;2.339;1;2;4;Door 1;5;None;5;None;5;None;5;0.939;23.754;160.733;
1;2.353;1;2;4;Door 1;5;None;5;None;5;None;5;1.219;23.988;160.705;
1;2.367;1;2;4;Door 1;5;None;5;None;5;None;5;1.517;24.229;160.672;
1;2.381;1;2;4;Door 1;5;None;5;None;5;None;5;1.837;24.483;160.626;
1;2.395;1;2;4;Door 1;5;None;5;None;5;None;5;2.149;24.748;160.552;
1;2.409;1;2;4;Door 1;5;None;5;None;5;None;5;2.47;25.01;160.464;
1;2.422;1;2;4;Door 1;5;None;5;None;5;None;5;2.788;25.261;160.41;
1;2.437;1;2;4;Door 1;5;None;5;None;5;None;5;3.124;25.535;160.325;
1;2.451;1;2;4;Door 1;5;None;5;None;5;None;5;3.446;25.804;160.251;
1;2.464;1;2;4;Door 1;5;None;5;None;5;None;5;3.767;26.065;160.165;
1;2.478;1;2;4;Door 1;5;None;5;None;5;None;5;4.098;26.33;160.079;
1;2.492;1;2;4;Door 1;5;None;5;None;5;None;5;4.466;26.573;159.967;
1;2.506;1;2;4;Door 1;5;None;5;None;5;None;5;4.803;26.826;159.903;
1;2.52;1;2;4;Door 1;5;None;5;None;5;None;5;5.184;27.097;159.869;
1;2.535;1;2;4;Door 1;5;None;5;None;5;None;5;5.52;27.332;159.843;
1;2.548;1;2;4;Door 1;5;None;5;None;5;None;5;5.87;27.572;159.79;
1;2.562;1;2;4;Door 1;5;None;5;None;5;None;5;6.236;27.783;159.71;
1;2.576;1;2;4;Door 1;5;None;5;None;5;None;5;6.619;28.006;159.782;
1;2.59;1;2;4;Door 1;5;None;5;None;5;None;5;7.02;28.214;159.838;
1;2.603;1;2;4;Door 1;5;None;5;None;5;None;5;7.414;28.43;159.913;
1;2.617;1;2;4;Door 1;5;None;5;None;5;None;5;7.815;28.626;160.011;
1;2.631;1;2;4;Door 1;5;None;5;None;5;None;5;8.2;28.821;160.041;
1;2.645;1;2;4;Door 1;5;None;5;None;5;None;5;8.599;28.988;160.09;
1;2.659;1;2;4;Door 1;5;None;5;None;5;None;5;8.983;29.162;160.175;
1;2.673;1;2;4;Door 1;5;None;5;None;5;None;5;9.393;29.323;160.207;
1;2.687;1;2;4;Door 1;5;None;5;None;5;None;5;9.79;29.463;160.227;
1;2.701;1;2;4;Door 1;5;None;5;None;5;None;5;10.148;29.582;160.207;
1;2.715;1;2;4;Door 1;5;None;5;None;5;None;5;10.527;29.684;160.144;
1;2.729;1;2;4;Door 1;5;None;5;None;5;None;5;10.88;29.782;160.106;
1;2.743;1;2;4;Door 1;5;None;5;None;5;None;5;11.217;29.857;159.998;
1;2.757;1;2;4;Door 1;5;None;5;None;5;None;5;11.584;29.914;159.82;
1;2.771;1;2;4;Door 1;5;None;5;None;5;None;5;11.937;29.968;159.695;
1;2.785;1;2;4;Door 1;5;None;5;None;5;None;5;12.331;30.028;159.697;
1;2.798;1;2;4;Door 1;5;None;5;None;5;None;5;12.756;30.102;159.685;
1;2.812;1;2;4;Door 1;5;None;5;None;5;None;5;13.217;30.141;159.683;
1;2.826;1;2;4;Door 1;5;None;5;None;5;None;5;13.664;30.181;159.635;
1;2.84;1;2;4;Door 1;5;None;5;None;5;None;5;14.115;30.209;159.539;
1;2.854;1;2;4;Door 1;5;None;5;None;5;None;5;14.572;30.245;159.51;
1;2.868;1;2;4;Door 1;5;None;5;None;5;None;5;15.051;30.278;159.47;
1;2.883;1;2;4;Door 1;5;None;5;None;5;None;5;15.536;30.314;159.378;
1;2.896;1;2;4;Door 1;5;None;5;None;5;None;5;16.074;30.317;159.304;
1;2.91;1;2;4;Door 1;5;None;5;None;5;None;5;16.636;30.316;159.302;
1;2.924;1;2;4;Door 1;5;None;5;None;5;None;5;17.275;30.325;159.361;
1;2.938;1;2;4;Door 1;5;None;5;None;5;None;5;17.964;30.326;159.427;
1;2.952;1;2;4;Door 1;5;None;5;None;5;None;5;18.672;30.328;159.497;
1;2.966;1;2;4;Door 1;5;None;5;None;5;None;5;19.404;30.313;159.49;
1;2.98;1;2;4;Door 1;5;None;5;None;5;None;5;20.144;30.264;159.473;
1;2.995;1;2;4;Door 1;5;None;5;None;5;None;5;20.897;30.2;159.446;
1;3.007;1;2;4;Door 1;5;None;5;None;5;None;5;21.647;30.126;159.442;
1;3.021;1;2;4;Door 1;5;None;5;None;5;None;5;22.429;30.058;159.456;
1;3.035;1;2;4;Door 1;5;None;5;None;5;None;5;23.222;29.965;159.433;
1;3.049;1;2;4;Door 1;5;None;5;None;5;None;5;24.028;29.856;159.342;
1;3.063;1;2;4;Door 1;5;None;5;None;5;None;5;24.844;29.727;159.256;
1;3.077;1;2;4;Door 1;5;None;5;None;5;None;5;25.683;29.581;159.193;
1;3.091;1;2;4;Door 1;5;None;5;None;5;None;5;26.547;29.427;159.129;
1;3.105;1;2;4;Door 1;5;None;5;None;5;None;5;27.438;29.254;159.001;
1;3.119;1;2;4;Door 1;5;None;5;None;5;None;5;28.33;29.066;158.867;
1;3.133;1;2;4;Door 1;5;None;5;None;5;None;5;29.241;28.854;158.718;
1;3.147;1;2;4;Door 1;5;None;5;None;5;None;5;30.173;28.627;158.61;
1;3.161;1;2;4;Door 1;5;None;5;None;5;None;5;31.131;28.386;158.529;
1;3.175;1;2;4;Door 1;5;None;5;None;5;None;5;32.117;28.144;158.444;
1;3.188;1;2;4;Door 1;5;None;5;None;5;None;5;33.129;27.882;158.298;
1;3.202;1;2;4;Door 1;5;None;5;None;5;None;5;34.132;27.605;158.122;
1;3.217;1;2;4;Door 1;5;None;5;None;5;None;5;35.158;27.295;157.958;
1;3.23;1;2;4;Door 1;5;None;5;None;5;None;5;36.189;27.007;157.875;
1;3.244;1;2;4;Door 1;5;None;5;None;5;None;5;37.318;26.679;157.715;
1;3.258;1;2;4;Door 1;5;None;5;None;5;None;5;38.441;26.347;157.545;
1;3.272;1;2;4;Door 1;5;None;5;None;5;None;5;39.549;26.022;157.395;
1;3.286;1;2;4;Door 1;5;None;5;None;5;None;5;40.724;25.682;157.254;
1;3.3;1;2;4;Door 1;5;None;5;None;5;None;5;41.933;25.319;157.134;
1;3.316;1;2;4;Door 1;5;None;5;None;5;None;5;43.235;24.935;157.058;
1;3.328;1;2;4;Door 1;5;None;5;None;5;None;5;44.541;24.554;156.96;
1;3.342;1;2;4;Door 1;5;None;5;None;5;None;5;45.87;24.183;156.937;
1;3.356;1;2;4;Door 1;5;None;5;None;5;None;5;47.278;23.792;156.963;
1;3.369;1;2;4;Door 1;5;None;5;None;5;None;5;48.723;23.373;156.978;
1;3.383;1;2;4;Door 1;5;None;5;None;5;None;5;50.187;22.965;157.018;
1;3.398;1;2;4;Door 1;5;None;5;None;5;None;5;51.623;22.567;157.057;
1;3.411;1;2;4;Door 1;5;None;5;None;5;None;5;53.106;22.141;157.156;
1;3.425;1;2;4;Door 1;5;None;5;None;5;None;5;54.649;21.739;157.659;
1;3.439;1;2;4;Door 1;5;None;5;None;5;None;5;56.256;21.34;158.328;
1;3.453;1;2;4;Door 1;5;None;5;None;5;None;5;57.841;20.91;158.065;
1;3.467;1;2;4;Door 1;5;None;5;None;5;None;5;59.261;20.535;158.243;
1;3.481;1;2;4;Door 1;5;None;5;None;5;None;5;60.608;20.316;158.489;
1;3.495;1;2;4;Door 1;5;None;5;None;5;None;5;61.975;20.116;158.91;
1;3.508;1;2;4;Door 1;5;None;5;None;5;None;5;63.446;19.883;159.213;
1;3.523;1;2;4;Door 1;5;None;5;None;5;None;5;64.784;19.675;159.44;
1;3.536;1;2;4;Door 1;5;None;5;None;5;None;5;66.17;19.465;159.472;
1;3.55;1;2;4;Door 1;5;None;5;None;5;None;5;67.499;19.291;159.725;
1;3.564;1;2;4;Door 1;5;None;5;None;5;None;5;68.844;19.155;160.035;
1;3.578;1;2;4;Door 1;5;None;5;None;5;None;5;70.273;18.977;160.324;
1;3.592;1;2;4;Door 1;5;None;5;None;5;None;5;71.632;18.833;160.514;
1;3.606;1;2;4;Door 1;5;None;5;None;5;None;5;72.89;18.682;160.558;
1;3.62;1;2;4;Door 1;5;None;5;None;5;None;5;74.178;18.528;160.525;
1;3.634;1;2;4;Door 1;5;None;5;None;5;None;5;75.456;18.404;160.506;
1;3.648;1;2;4;Door 1;5;None;5;None;5;None;5;76.809;18.25;160.481;
1;3.662;1;2;4;Door 1;5;None;5;None;5;None;5;78.171;18.103;160.399;
1;3.676;1;2;4;Door 1;5;None;5;None;5;None;5;79.554;17.957;160.284;
1;3.69;1;2;4;Door 1;5;None;5;None;5;None;5;80.95;17.792;160.102;
1;3.703;1;2;4;Door 1;5;None;5;None;5;None;5;82.351;17.641;159.934;
1;3.717;1;2;4;Door 1;5;None;5;None;5;None;5;83.809;17.477;159.727;
1;3.731;1;2;4;Door 1;5;None;5;None;5;None;5;85.274;17.308;159.521;
1;3.745;1;2;4;Door 1;5;None;5;None;5;None;5;86.761;17.149;159.298;
1;3.759;1;2;4;Door 1;5;None;5;None;5;None;5;88.272;17.001;159.078;
1;3.773;1;2;4;Door 1;5;None;5;None;5;None;5;89.808;16.858;158.864;
1;3.787;1;2;4;Door 1;5;None;5;None;5;None;5;91.369;16.732;158.667;
1;3.801;1;2;4;Door 1;5;None;5;None;5;None;5;92.952;16.636;158.466;
1;3.815;1;2;4;Door 1;5;None;5;None;5;None;5;94.552;16.526;158.294;
1;3.829;1;2;4;Door 1;5;None;5;None;5;None;5;96.157;16.44;158.149;
1;3.843;1;2;4;Door 1;5;None;5;None;5;None;5;97.772;16.384;157.999;
1;3.857;1;2;4;Door 1;5;None;5;None;5;None;5;99.386;16.33;157.726;
1;3.87;1;2;4;Door 1;5;None;5;None;5;None;5;100.985;16.316;157.5;
1;3.884;1;2;4;Door 1;5;None;5;None;5;None;5;102.644;16.308;157.337;
1;3.898;1;2;4;Door 1;5;None;5;None;5;None;5;104.301;16.322;157.203;
1;3.912;1;2;4;Door 1;5;None;5;None;5;None;5;106.003;16.347;157.054;
1;3.926;1;2;4;Door 1;5;None;5;None;5;None;5;107.702;16.387;156.903;
1;3.94;1;2;4;Door 1;5;None;5;None;5;None;5;109.443;16.441;156.723;
1;3.954;1;2;4;Door 1;5;None;5;None;5;None;5;111.119;16.507;156.331;
1;3.968;1;2;4;Door 1;5;None;5;None;5;None;5;112.73;16.569;155.774;
1;3.982;1;2;4;Door 1;5;None;5;None;5;None;5;114.379;16.596;155.722;
1;3.996;1;2;4;Door 1;5;None;5;None;5;None;5;116.153;16.613;155.856;
1;4.01;1;2;4;Door 1;5;None;5;None;5;None;5;117.926;16.644;155.837;
1;4.024;1;2;4;Door 1;5;None;5;None;5;None;5;119.772;16.653;155.993;
1;4.038;1;2;4;Door 1;5;None;5;None;5;None;5;121.642;16.673;156.371;
1;4.052;1;2;4;Door 1;5;None;5;None;5;None;5;123.528;16.669;156.601;
1;4.066;1;2;4;Door 1;5;None;5;None;5;None;5;125.458;16.634;156.948;
1;4.079;1;2;4;Door 1;5;None;5;None;5;None;5;127.315;16.56;157.181;
1;4.093;1;2;4;Door 1;5;None;5;None;5;None;5;129.193;16.447;157.685;
1;4.107;1;2;4;Door 1;5;None;5;None;5;None;5;131.001;16.341;158.133;
1;4.121;1;2;4;Door 1;5;None;5;None;5;None;5;132.756;16.226;158.512;
1;4.135;1;2;4;Door 1;5;None;5;None;5;None;5;134.47;16.093;158.819;
1;4.149;1;2;4;Door 1;5;None;5;None;5;None;5;136.096;15.966;159.074;
1;4.163;1;2;4;Door 1;5;None;5;None;5;None;5;137.708;15.836;159.29;
1;4.177;1;2;4;Door 1;5;None;5;None;5;None;5;139.297;15.708;159.539;
1;4.191;1;2;4;Door 1;5;None;5;None;5;None;5;140.931;15.563;159.745;
1;4.205;1;2;4;Door 1;5;None;5;None;5;None;5;142.569;15.419;159.878;
1;4.219;1;2;4;Door 1;5;None;5;None;5;None;5;144.205;15.277;159.919;
1;4.233;1;2;4;Door 1;5;None;5;None;5;None;5;145.833;15.159;159.911;
1;4.246;1;2;4;Door 1;5;None;5;None;5;None;5;147.488;15.032;159.847;
1;4.26;1;2;4;Door 1;5;None;5;None;5;None;5;149.176;14.948;159.731;
1;4.274;1;2;4;Door 1;5;None;5;None;5;None;5;150.861;14.882;159.459;
1;4.288;1;2;4;Door 1;5;None;5;None;5;None;5;152.527;14.82;159.098;
1;4.302;1;2;4;Door 1;5;None;5;None;5;None;5;154.207;14.778;158.774;
1;4.316;1;2;4;Door 1;5;None;5;None;5;None;5;155.918;14.727;158.497;
1;4.33;1;2;4;Door 1;5;None;5;None;5;None;5;157.651;14.697;158.217;
1;4.344;1;2;4;Door 1;5;None;5;None;5;None;5;159.401;14.636;157.882;
1;4.358;1;2;4;Door 1;5;None;5;None;5;None;5;161.141;14.58;157.596;
1;4.372;1;2;4;Door 1;5;None;5;None;5;None;5;162.853;14.536;157.323;
