using_method,level,batch,trial_index,first_gen_time,has_collision,second_gen_time,final_path_length,total_time,reached
slm,0,1,0,0.4425353000000314,True,0.10248620000004394,704.0229167173445,0.6613141000000269,True
slm,0,1,1,0.10318790000007994,True,0.10129980000010619,711.9871149666944,0.3201620999999477,True
slm,0,1,2,0.10404799999992065,True,0.1021563999998989,703.8455012627412,0.3217094999999972,True
slm,0,1,3,0.1052733999999873,True,0.09990120000009028,702.2961013532837,0.3194644000000153,True
slm,0,1,4,0.1038475999999946,True,0.10289060000002337,706.9136057332879,0.3214479000000665,True
slm,0,1,5,0.10544370000002345,True,0.09909880000009252,703.2083150500306,0.31964749999997366,True
slm,0,1,6,0.10594320000006974,True,0.09451830000000427,756.9170449585753,0.3214494999999715,True
slm,0,1,7,0.10662619999993694,True,0.09816730000000007,809.5846948860453,0.3231038000000126,True
slm,0,1,8,0.1110643000000664,True,0.09626909999997224,786.245013977591,0.32345840000004955,True
slm,0,1,9,0.10502580000002126,True,0.10099789999992481,704.0316247700721,0.3225840000000062,True
slm,0,1,10,0.10491549999994731,True,0.09841300000005049,712.0472082347915,0.31663879999996425,True
slm,0,1,11,0.11087290000000394,True,0.09930989999998019,703.5180339981257,0.32530020000001514,True
slm,0,1,12,0.10563839999997526,True,0.09817010000006121,702.5163274537505,0.32156369999995604,True
slm,0,1,13,0.1053749999999809,True,0.1005193999999392,708.5100709978817,0.32090729999993073,True
slm,0,1,14,0.10545869999998558,True,0.10025819999998475,704.5163855507172,0.32155709999994997,True
slm,0,1,15,0.10887130000003253,True,0.10478120000004765,700.2431258188967,0.33124129999998786,True
slm,0,1,16,0.1120935000000145,True,0.10161830000004102,701.7760544693033,0.33273110000004635,True
slm,0,1,17,0.11111240000002454,True,0.09954419999996844,700.3146098946826,0.3296841000000086,True
slm,0,1,18,0.1058367000000544,True,0.10874789999991208,702.5023835041933,0.33440730000006624,True
slm,0,1,19,0.11091499999997723,True,0.10243239999999787,700.7481682209827,0.3333204000000478,True
slm,0,1,20,0.10813569999993433,True,0.10274300000003223,702.7449471455179,0.3322398999999905,True
slm,0,1,21,0.10797869999998966,True,0.1042901000000711,700.757608857567,0.3343158999999787,True
slm,0,1,22,0.11555729999997766,True,0.10720830000002479,702.50610060661,0.344385299999999,True
slm,0,1,23,0.11341540000000805,True,0.10369570000000294,700.0287575626959,0.3424128000000337,True
slm,0,1,24,0.10989560000007259,True,0.10505570000009357,778.5612797818819,0.3394427999999152,True
slm,0,1,25,0.12012979999985873,True,0.10177410000005693,826.3319359822651,0.3516239000000496,True
slm,0,1,26,0.11255099999993945,True,0.10346839999988333,788.433265817241,0.3422904000001381,True
slm,0,1,27,0.1134190000000217,True,0.102363700000069,798.2251545935034,0.345361099999991,True
slm,0,1,28,0.11614960000019892,True,0.10766629999989163,852.005309919971,0.3500867999998718,True
slm,0,1,29,0.12314639999999599,True,0.0996191000001545,818.780864185614,0.35638940000012553,True
slm,0,1,30,0.11555909999992764,True,0.11210549999987052,789.8601089282788,0.3511868999999024,True
slm,0,1,31,0.11339829999997164,True,0.10509609999985514,824.3433294770847,0.3416002000001299,True
slm,0,1,32,0.11633900000015274,True,0.10375999999996566,799.5878509880423,0.34867159999998876,True
slm,0,1,33,0.11917259999995622,True,0.10668860000009772,710.4868789120642,0.34720839999999953,True
slm,0,1,34,0.10971010000002934,True,0.110099400000081,721.0712939818693,0.3424624999997832,True
slm,0,1,35,0.11640800000009222,True,0.10440489999996316,710.3611686005748,0.34589469999991707,True
slm,0,1,36,0.11416129999997793,True,0.10218880000002173,718.4706923685123,0.33897590000015043,True
slm,0,1,37,0.11866090000012264,True,0.10330739999994876,724.6557566392394,0.3541591000000608,True
slm,0,1,38,0.11385539999992034,True,0.10528260000000955,719.8225742754935,0.3391694000001735,True
slm,0,1,39,0.11812699999995857,True,0.10467700000003788,709.5004242090381,0.34443929999997636,True
slm,0,1,40,0.11157329999991816,True,0.10680420000016966,721.2700618397986,0.3442386000001534,True
slm,0,1,41,0.11625430000003689,True,0.11748820000002524,710.0822032953479,0.3559891999998399,True
slm,0,1,42,0.11542000000008557,True,0.10627230000000054,702.4678045210169,0.3499462999998286,True
slm,0,1,43,0.1114729000000807,True,0.10941879999995763,710.7560783737777,0.3409813999999187,True
slm,0,1,44,0.11036730000000716,True,0.11168210000005274,701.7324931329817,0.343961199999967,True
slm,0,1,45,0.12304879999987861,True,0.10501910000016323,709.8281727913914,0.34595820000004096,True
slm,0,1,46,0.11291960000016843,True,0.11511380000001736,717.676621635952,0.34717829999999594,True
slm,0,1,47,0.11242710000010447,True,0.11727730000006886,708.9472091048369,0.3512265000001662,True
slm,0,1,48,0.11428380000006655,True,0.10832219999997506,703.0341584589346,0.34372270000017124,True
slm,0,1,49,0.11439760000007482,True,0.10780400000021473,708.800331060678,0.34742129999995086,True
slm,0,1,50,0.11327140000003055,True,0.10781029999998282,701.9787384456507,0.3473023999999896,True
slm,0,1,51,0.11465610000004745,True,0.10107109999989916,777.524436701693,0.33796030000007704,True
slm,0,1,52,0.11831699999993361,True,0.10267930000009073,812.1403440643203,0.3471425000000181,True
slm,0,1,53,0.11785999999983687,True,0.10340519999999742,785.1215919500191,0.3490010999998958,True
slm,0,1,54,0.11504370000011477,True,0.10724160000017946,787.2937173464045,0.34748309999986304,True
slm,0,1,55,0.11326809999991383,True,0.1020794000000933,821.627552886735,0.34428699999989476,True
slm,0,1,56,0.11469620000002578,True,0.1057920999999169,802.759224116185,0.35496630000011464,True
slm,0,1,57,0.11244570000008025,True,0.10678300000017771,765.1096515100353,0.34742640000013125,True
slm,0,1,58,0.1152351999999155,True,0.10419660000002295,808.122481587224,0.3502291999998306,True
slm,0,1,59,0.11954910000008567,True,0.10353229999986979,797.0006610900168,0.34761010000011083,True
slm,0,1,60,0.11032950000003439,True,0.11450599999989208,702.4874303272898,0.3460916999999881,True
slm,0,1,61,0.11523450000004232,True,0.10732809999990423,707.3431003943209,0.3482521999999335,True
slm,0,1,62,0.1192674999999781,True,0.11002250000001368,701.7399956155743,0.35021280000000843,True
slm,0,1,63,0.11891850000006343,True,0.11158100000011473,707.8418278172255,0.3602180000000317,True
slm,0,1,64,0.11547910000012962,True,0.10993579999990288,717.3382785614131,0.3519419999997808,True
slm,0,1,65,0.11638029999994615,True,0.10734789999992245,706.291380664947,0.34701749999999265,True
slm,0,1,66,0.11684599999989587,True,0.10812319999990905,701.7169429680418,0.3498833999999533,True
slm,0,1,67,0.11203629999999976,True,0.10894170000005943,707.9721301258742,0.34207580000020243,True
slm,0,1,68,0.11571679999997286,True,0.10618099999987862,701.0051575396342,0.34408520000010867,True
slm,0,1,69,0.11830650000001697,True,0.10710380000000441,705.8154327240115,0.34582170000021506,True
slm,0,1,70,0.1141322000000855,True,0.10815600000000813,716.8359960812625,0.3432951000002049,True
slm,0,1,71,0.11269719999995687,True,0.10506740000005266,708.6887157325447,0.34051930000009634,True
slm,0,1,72,0.11245110000004388,True,0.11150819999988926,711.6021871330538,0.3481248999999025,True
slm,0,1,73,0.11603139999988343,True,0.10527189999993425,718.2360382567321,0.3463778000000275,True
slm,0,1,74,0.1133462000000236,True,0.10715780000009545,715.1627667425607,0.34663479999994706,True
slm,0,1,75,0.11740979999990486,True,0.10484389999987798,708.2673110525193,0.35501380000005156,True
slm,0,1,76,0.11427849999995487,True,0.11300800000003619,712.334444710561,0.35526629999981196,True
slm,0,1,77,0.11675470000000132,True,0.1107408000000305,711.4593198469461,0.3572341999999935,True
slm,0,1,78,0.12082770000006349,True,0.11362700000017867,789.4270730579547,0.37073420000001533,True
