using_method,level,batch,trial_index,first_gen_time,has_collision,second_gen_time,final_path_length,total_time,reached
companion,1,4,633,148.84958649997134,False,0.0,766.0161139657179,148.85603729996365,True
companion,2,4,634,129.811735700001,True,11.153738899971358,721.6335240712278,140.97067069995683,True
companion,1,4,635,441.3208435000852,False,0.0,1373.6309543961183,441.33028840005863,True
companion,1,4,636,141.61110259999987,False,0.0,761.9446823598162,141.61570259998553,True
companion,2,4,637,120.95045759994537,True,10.82068879995495,717.5328613486522,131.77573250001296,True
companion,1,4,638,443.4391085000243,False,0.0,1403.5110932516714,443.4479774000356,True
companion,1,4,639,668.8827784999739,True,68.83527429995593,783.9469965981098,737.7251907999162,True
companion,1,4,640,668.8827784999739,True,68.83527429995593,783.9469965981098,247.53613360004965,False
companion,1,4,641,735.6415920999134,False,0.0,1357.7501192627137,735.6503050000174,True
companion,1,4,642,172.9895414999919,False,0.0,794.5404002123466,172.99404210003559,True
companion,1,4,643,172.25620599999093,False,0.0,794.5404002123466,172.26123820000794,True
companion,2,4,644,408.1438236000249,True,35.45430230000056,792.0452642205455,443.60379540000577,True
companion,1,4,645,151.56416459998582,False,0.0,798.8037931179191,151.5690700999694,True
companion,1,4,646,166.53102980006952,False,0.0,798.7033198861058,166.53560170007404,True
companion,1,4,647,329.36519030004274,False,0.0,828.1317521259721,329.37147829995956,True
companion,1,4,648,722.1490941999946,False,0.0,1150.398006625223,722.157724800054,True
companion,1,4,649,745.4152357000858,False,0.0,1125.3752233424675,745.420754800085,True
companion,1,4,650,1005.2372686999151,False,0.0,1202.4545167089598,1005.2461824000347,True
companion,2,4,651,230.99169809999876,False,0.0,798.7033198861058,230.9982685999712,True
companion,1,4,652,148.99692599999253,False,0.0,798.8037931179191,149.00268150004558,True
companion,2,4,653,398.8841494000517,True,35.32002820004709,804.4301029916819,434.2107076999964,True
companion,1,4,654,171.73250419995748,False,0.0,798.7033198861058,171.7378797000274,True
companion,1,4,655,170.58044399996288,False,0.0,807.137624639789,170.58533659996465,True
companion,1,4,656,320.4169435000513,False,0.0,832.2780421609317,320.42163090000395,True
companion,1,4,657,718.5519488999853,False,0.0,1157.7710779322288,718.5597275999608,True
companion,1,4,658,717.8213773000753,False,0.0,1172.602683576398,717.8273302000016,True
companion,2,4,659,1322.1317363999551,True,127.4462813999271,1165.3039279034338,1449.5839093000395,True
companion,1,4,660,238.82573989999946,False,0.0,831.7885227200028,238.8315729999449,True
companion,1,4,661,236.12556010007393,False,0.0,840.0144699783053,236.13064059999306,True
