using_method,level,batch,trial_index,first_gen_time,has_collision,second_gen_time,final_path_length,total_time,reached
companion,0,8,0,3.2489932000171393,True,0.9142637000186369,700.0,6.595276400039438,True
companion,0,8,1,7.591855000006035,True,0.5942293000407517,700.0,10.151280699996278,True
companion,0,8,2,35.21534190000966,True,0.5942293000407517,700.0,35.24726119998377,False
companion,0,8,3,1.9389031000318937,True,0.6089033000171185,700.0,8.354775899962988,True
companion,0,8,4,1.993215600028634,True,0.7213314000400715,704.0845690889762,4.764286499994341,True
companion,0,8,5,76.27910380001413,True,15.85219910001615,712.3017454045128,104.35198129998753,True
companion,0,8,6,21.461052600003313,True,3.526206899958197,794.6522861328291,39.225224299996626,True
companion,0,8,7,26.27614899998298,False,0.0,840.4125013513767,54.07934929995099,True
companion,0,8,8,73.08607520000078,False,0.0,910.3732031732884,145.53442079998786,True
companion,0,8,9,6.079021900019143,False,0.0,712.2517515518202,10.825072199979331,True
companion,0,8,10,1.5280215000384487,True,1.0267536000465043,700.0,4.036171999992803,True
companion,0,8,11,1.5280215000384487,True,1.0267536000465043,700.0,0.024252100032754242,False
companion,0,8,12,1.5623836999875493,True,1.0326851999852806,709.3637231706998,6.9328542000148445,True
companion,0,8,13,1.6004502999712713,True,1.0786613000091165,700.0,7.512692100019194,True
companion,0,8,14,1.6004502999712713,True,1.0786613000091165,700.0,0.02308189996983856,False
companion,0,8,15,2.954447700001765,True,0.9590080000343733,700.0,12.46028199995635,True
companion,0,8,16,2.995612600003369,True,1.1540965999593027,704.0845690889762,16.723582300008275,True
companion,0,8,17,82.46586929995101,True,17.696493200026453,712.3519820204194,114.25122249999549,True
companion,0,8,18,3.202778099977877,True,1.2357093999744393,704.0845690889762,7.704547000001185,True
companion,0,8,19,9.133387200010475,True,1.169608700030949,713.448292259676,13.537753899989184,True
companion,0,8,20,82.09472499997355,True,15.578540500020608,712.3519820204194,111.83984899998177,True
companion,0,8,21,44.809910300013144,True,9.409236199979205,721.6335240712278,66.73294209997403,True
