using_method,level,batch,trial_index,first_gen_time,has_collision,second_gen_time,final_path_length,total_time,reached
companion,0,5,943,174.61869979999028,True,53.853134200093336,1217.907510118515,434.6034690999659,True
companion,0,5,944,174.61869979999028,True,53.853134200093336,1217.907510118515,0.009046300081536174,False
companion,0,5,945,110.84510690008756,True,33.791574299917556,1100.945289295817,273.78663699992467,True
companion,0,5,946,79.62173809995875,True,34.902439000084996,1130.1601389586592,252.50610450003296,True
companion,0,5,947,79.62173809995875,True,34.902439000084996,1130.1601389586592,0.007074799970723689,False
companion,0,5,948,109.96161250001751,False,0.0,1095.9272117115795,231.58906260004733,True
companion,0,5,949,69.85058680002112,True,29.845722700003535,1138.6128588478853,235.86992760002613,True
companion,0,5,950,69.85058680002112,True,29.845722700003535,1138.6128588478853,0.009970499901100993,False
companion,0,5,951,182.14775300002657,True,53.1731402000878,1243.876944232574,442.6178796000313,True
companion,0,5,952,177.38658690010197,True,54.26403730001766,1217.907510118515,432.32030619995203,True
companion,0,5,953,177.38658690010197,True,54.26403730001766,1217.907510118515,0.01093270001001656,False
companion,0,5,954,120.50698880001437,True,48.30644229997415,1104.2540351461307,328.1272863999475,True
companion,0,5,955,106.90693529997952,True,47.76735960005317,1100.1004180341697,317.70935320004355,True
companion,0,5,956,106.90693529997952,True,47.76735960005317,1100.1004180341697,0.013813599944114685,False
companion,0,5,957,110.69451389997266,True,41.46781820000615,1117.7583309181632,314.0335569999879,True
companion,0,5,958,98.47018760000356,True,42.49162709992379,1112.7067550353568,298.8092955999309,True
companion,0,5,959,98.47018760000356,True,42.49162709992379,1112.7067550353568,0.009207400027662516,False
companion,0,5,960,227.2684705000138,True,70.16313130001072,1239.5809430359463,536.5128032000503,True
companion,0,5,961,220.1473730999278,True,72.20370890002232,1226.165975941558,531.8671175000491,True
companion,0,5,962,220.1473730999278,True,72.20370890002232,1226.165975941558,0.016283200006000698,False
companion,0,5,963,118.60271889995784,False,0.0,1095.9272117115795,236.37551210005768,True
companion,0,5,964,128.16559810005128,False,0.0,1091.7645526745703,232.387787799933,True
companion,0,5,965,143.91562320000958,True,41.84392370004207,1120.5456105938708,329.6018876999151,True
companion,0,5,966,109.34687359991949,True,27.13067059998866,1100.945289295817,240.16167180007324,True
companion,0,5,967,110.33749960002024,True,27.0169590000296,1100.945289295817,248.20940319995862,True
companion,0,5,968,138.1379700000398,True,42.1363193000434,1100.945289295817,312.71335620002355,True
companion,0,5,969,271.37591160007287,True,26.763227800023742,1341.4992029614532,492.0645983000286,True
companion,0,5,970,250.03618200006895,True,25.676580600091256,1341.4992029614532,461.34723980003037,True
companion,0,5,971,299.88620950002223,True,34.8813044000417,1339.9984424124566,542.0895794000244,True
companion,0,5,972,117.08278000005521,True,24.507991199963726,1100.945289295817,245.76586959999986,True
companion,0,5,973,114.95659929991234,True,25.384229400078766,1100.945289295817,247.39294799999334,True
companion,0,5,974,134.74423850001767,True,41.38725410006009,1100.945289295817,315.63458439998794,True
companion,0,5,975,111.53942010004539,True,24.86992199998349,1100.945289295817,247.0183757999912,True
companion,0,5,976,113.75398739997763,True,24.06526970001869,1100.945289295817,245.43250010011252,True
companion,0,5,977,135.27875120006502,True,39.90525599999819,1122.3767927811455,314.7050930999685,True
companion,0,5,978,252.15056659991387,True,28.40870259993244,1349.4688989226195,480.316241200082,True
companion,0,5,979,253.95880519994535,False,0.0,1337.7142522797517,439.93623160000425,True
companion,0,5,980,308.9318695999682,True,33.74113820004277,1374.6245516235815,560.2154181000078,True
companion,0,5,981,136.56720479996875,True,35.942798700067215,1108.41669418314,315.8706790000433,True
