using_method,level,batch,trial_index,first_gen_time,has_collision,second_gen_time,final_path_length,total_time,reached
rvo,0,5,0,0.04978960000153165,True,0.018897800000559073,692.7720077067357,0.12120490000233985,True
rvo,0,5,1,0.09102359999815235,True,0.05173289999947883,692.7720077067357,0.233091100002639,True
rvo,0,5,2,0.11434229999940726,True,0.05197570000018459,695.8677628551443,0.24455599999782862,True
rvo,0,5,3,0.04406419999941136,True,0.02060160000110045,692.7720077067357,0.11997660000270116,True
rvo,0,5,4,0.08864230000108364,True,0.03505020000011427,692.7720077067357,0.21763020000071265,True
rvo,0,5,5,0.08758290000332636,True,0.039670999998634215,690.9711338775428,0.203561999998783,True
rvo,0,5,6,0.054364499999792315,False,0.0,731.8086105808304,0.11336499999742955,True
rvo,0,5,7,0.09726280000177212,False,0.0,733.9257727464728,0.18561879999833764,True
rvo,0,5,8,0.10730849999890779,True,0.045066499998938525,803.7511565023415,0.2574678999990283,True
rvo,0,5,9,0.04147170000214828,True,0.018851500000891974,692.7655060656474,0.10490930000014487,True
rvo,0,5,10,0.09759710000071209,True,0.04338800000186893,692.7720077067357,0.22501270000066143,True
rvo,0,5,11,0.09093059999941033,True,0.04367139999885694,726.7574288168785,0.2474915000020701,True
rvo,0,5,12,0.047417999998287996,True,0.02242150000165566,692.7646986835142,0.1143874000008509,True
rvo,0,5,13,0.0696142000015243,True,0.04461459999947692,692.764255751582,0.20131190000029164,True
rvo,0,5,14,0.07443689999854541,True,0.03600100000039674,722.6982236899374,0.1841906999979983,True
rvo,0,5,15,0.06374510000023292,True,0.03922049999891897,692.7648629493815,0.18101369999931194,True
rvo,0,5,16,0.08388529999865568,True,0.05252879999898141,692.764255751582,0.2328732999994827,True
rvo,0,5,17,0.11430730000211042,True,0.040883199999370845,692.115121404839,0.26629180000236374,True
rvo,0,5,18,0.10220939999999246,True,0.04564590000154567,692.7720077067357,0.258460400000331,True
rvo,0,5,19,0.11004419999881065,True,0.04781929999808199,692.7646986835142,0.26123590000133845,True
rvo,0,5,20,0.1374656000007235,True,0.06635470000037458,692.115121404839,0.3284018999984255,True
rvo,0,5,21,0.11333569999987958,True,0.050730200000543846,694.6543015172474,0.2649896000002627,True
rvo,0,5,22,0.1445250999968266,True,0.052365899999131216,695.87415933775,0.3334967000009783,True
rvo,0,5,23,0.1445250999968266,True,0.052365899999131216,695.87415933775,3.1620020999980625,False
rvo,0,5,24,0.06845610000164015,False,0.0,737.3071359047675,0.14017379999859259,True
rvo,0,5,25,0.1120550000014191,False,0.0,733.9257727464728,0.21042899999883957,True
rvo,0,5,26,0.14927669999815407,True,0.06073159999868949,812.9405343942271,0.3458281999992323,True
rvo,0,5,27,0.10660080000161543,True,0.04562330000044312,734.8825709256471,0.2568687000020873,True
rvo,0,5,28,0.13825789999827975,True,0.05925760000172886,731.0533560995121,0.36234590000094613,True
rvo,0,5,29,0.18955060000007506,True,0.06900780000069062,806.0707480851373,0.4484096000014688,True
rvo,0,5,30,0.1017256000013731,True,0.05627449999883538,720.7137307892247,0.29504480000105104,True
rvo,0,5,31,0.14996890000111307,True,0.07592870000007679,732.7402061501083,0.36257409999961965,True
rvo,0,5,32,0.1761144999982207,True,0.0844013999994786,808.9862263015162,0.4341810000005353,True
rvo,0,5,33,0.0645647999990615,True,0.02458189999742899,692.7674603853075,0.15712939999866649,True
rvo,0,5,34,0.10973919999742066,True,0.05539679999856162,692.7720077067357,0.25315730000147596,True
rvo,0,5,35,0.08553570000003674,True,0.046904600003472297,726.6019472082544,0.2424830000018119,True
rvo,0,5,36,0.10115249999944353,True,0.040829600002325606,692.7670735591536,0.23128379999980098,True
rvo,0,5,37,0.1238969999976689,True,0.05321199999889359,692.7646986835142,0.2873141000018222,True
rvo,0,5,38,0.1403688999998849,True,0.06520309999905294,729.5908263439874,0.3452446000010241,True
rvo,0,5,39,0.1115258999998332,True,0.042896399998426205,693.3598394910615,0.23832860000038636,True
rvo,0,5,40,0.15145780000239029,True,0.06625999999960186,696.4038305633776,0.3567537999988417,True
rvo,0,5,41,0.13039690000005066,True,0.05724980000013602,701.9118660931164,0.3301207999975304,True
rvo,0,5,42,0.0737187000013364,True,0.025624099998822203,692.7720077067357,0.16740909999862197,True
rvo,0,5,43,0.10246019999976852,True,0.04442129999733879,692.7644457007277,0.2572135000009439,True
rvo,0,5,44,0.09685990000070888,True,0.03446819999953732,717.9241680875051,0.22858899999846471,True
rvo,0,5,45,0.08301720000235946,True,0.04265260000101989,692.7720077067357,0.2129942999999912,True
rvo,0,5,46,0.11836169999878621,True,0.050943700000061654,692.7642937559712,0.28444129999843426,True
rvo,0,5,47,0.10702009999658912,True,0.054146900001796894,694.8084458546045,0.2744609000001219,True
