1;0.014;3;1;2;105.856;-184.839;136.124;Left;1;
1;0.028;3;1;2;106.691;-185.748;135.519;Left;1;
1;0.042;3;1;2;107.633;-186.761;135.037;Left;1;
1;0.056;3;1;2;108.655;-187.839;135.431;Left;1;
1;0.07;3;1;2;109.596;-188.975;135.834;Left;1;
1;0.084;3;1;2;110.496;-190.091;135.925;Left;1;
1;0.097;3;1;2;111.44;-191.181;135.881;Left;1;
1;0.111;3;1;2;112.375;-192.206;136.014;Left;1;
1;0.125;3;1;2;113.344;-193.299;136.153;Left;1;
1;0.139;3;1;2;114.312;-194.422;136.264;Left;1;
1;0.153;3;1;2;115.267;-195.568;136.318;Left;1;
1;0.167;3;1;2;116.194;-196.671;136.314;Left;1;
1;0.181;3;1;2;117.123;-197.747;136.329;Left;1;
1;0.195;3;1;2;118.047;-198.814;136.277;Left;1;
1;0.209;3;1;2;118.96;-199.876;136.225;Left;1;
1;0.223;3;1;2;119.902;-200.961;136.161;Left;1;
1;0.237;3;1;2;120.84;-202.064;136.127;Left;1;
1;0.25;3;1;2;121.786;-203.184;136.111;Left;1;
1;0.264;3;1;2;122.734;-204.313;136.089;Left;1;
1;0.278;3;1;2;123.681;-205.443;135.983;Left;1;
1;0.292;3;1;2;124.624;-206.558;135.865;Left;1;
1;0.306;3;1;2;125.584;-207.688;135.801;Left;1;
1;0.321;3;1;2;126.542;-208.829;135.695;Left;1;
1;0.334;3;1;2;127.498;-209.941;135.583;Left;1;
1;0.348;3;1;2;128.465;-211.06;135.462;Left;1;
1;0.362;3;1;2;129.411;-212.218;135.379;Left;1;
1;0.376;3;1;2;130.34;-213.38;135.218;Left;1;
1;0.39;3;1;2;131.265;-214.538;135.09;Left;1;
1;0.404;3;1;2;132.204;-215.731;135.064;Left;1;
1;0.418;3;1;2;133.166;-216.921;134.971;Left;1;
1;0.435;3;1;2;134.112;-218.113;134.946;Left;1;
1;0.445;3;1;2;135.083;-219.302;134.874;Left;1;
1;0.47;3;1;2;136.055;-220.478;134.744;Left;1;
1;0.475;3;1;2;136.979;-221.647;134.625;Left;1;
1;0.504;3;1;2;139.952;-225.395;136.365;Left;1;
1;0.529;3;1;2;140.721;-226.443;135.082;Left;1;
1;0.543;3;1;2;141.681;-227.64;134.844;Left;1;
1;0.557;3;1;2;142.621;-228.735;135.126;Left;1;
1;0.571;3;1;2;143.541;-229.874;135.543;Left;1;
1;0.585;3;1;2;144.558;-231.088;135.627;Left;1;
1;0.599;3;1;2;145.51;-232.221;135.646;Left;1;
1;0.612;3;1;2;146.435;-233.33;135.698;Left;1;
1;0.627;3;1;2;147.335;-234.414;135.706;Left;1;
1;0.641;3;1;2;148.219;-235.492;135.702;Left;1;
1;0.659;3;1;2;149.141;-236.549;135.736;Left;1;
1;0.668;3;1;2;150.074;-237.643;135.767;Left;1;
1;0.69;3;1;2;151.012;-238.676;135.729;Left;1;
1;0.696;3;1;2;151.941;-239.735;135.739;Left;1;
1;0.711;3;1;2;152.893;-240.779;135.717;Left;1;
1;0.724;3;1;2;153.828;-241.801;135.666;Left;1;
1;0.738;3;1;2;154.753;-242.856;135.579;Left;1;
1;0.752;3;1;2;155.682;-243.877;135.483;Left;1;
1;0.766;3;1;2;156.612;-244.919;135.363;Left;1;
1;0.78;3;1;2;157.559;-245.94;135.226;Left;1;
1;0.794;3;1;2;158.505;-246.946;135.049;Left;1;
1;0.808;3;1;2;159.457;-247.936;134.867;Left;1;
1;0.821;3;1;2;160.4;-248.937;134.679;Left;1;
1;0.835;3;1;2;161.35;-249.94;134.5;Left;1;
1;0.849;3;1;2;162.325;-250.948;134.349;Left;1;
1;0.863;3;1;2;163.29;-251.953;134.26;Left;1;
1;0.877;3;1;2;164.28;-252.916;134.194;Left;1;
1;0.891;3;1;2;165.316;-253.896;134.111;Left;1;
1;0.905;3;1;2;166.279;-254.861;133.976;Left;1;
1;0.919;3;1;2;167.255;-255.841;133.893;Left;1;
1;0.933;3;1;2;168.26;-256.808;133.79;Left;1;
1;0.947;3;1;2;169.22;-257.75;133.616;Left;1;
1;0.961;3;1;2;170.133;-258.607;133.955;Left;1;
1;0.974;3;1;2;171.341;-259.778;135.156;Left;1;
1;0.989;3;1;2;172.474;-260.873;134.627;Left;1;
1;1.002;3;1;2;173.292;-261.696;134.316;Left;1;
1;1.016;3;1;2;174.37;-262.77;134.265;Left;1;
1;1.03;3;1;2;175.343;-263.768;134.718;Left;1;
1;1.044;3;1;2;176.316;-264.786;135.013;Left;1;
1;1.058;3;1;2;177.343;-265.863;135.104;Left;1;
1;1.072;3;1;2;178.3;-266.847;135.253;Left;1;
1;1.086;3;1;2;179.271;-267.851;135.527;Left;1;
1;1.1;3;1;2;180.262;-268.887;135.752;Left;1;
1;1.113;3;1;2;181.254;-269.916;135.922;Left;1;
1;1.128;3;1;2;182.234;-270.951;136.021;Left;1;
1;1.142;3;1;2;183.166;-271.956;136.181;Left;1;
1;1.156;3;1;2;184.104;-272.991;136.24;Left;1;
1;1.169;3;1;2;185.033;-274.027;136.23;Left;1;
1;1.184;3;1;2;185.956;-275.062;136.157;Left;1;
1;1.198;3;1;2;186.853;-276.08;136.078;Left;1;
1;1.211;3;1;2;187.747;-277.087;136.035;Left;1;
1;1.225;3;1;2;188.623;-278.088;135.947;Left;1;
1;1.24;3;1;2;189.515;-279.109;135.868;Left;1;
1;1.253;3;1;2;190.405;-280.203;135.742;Left;1;
1;1.267;3;1;2;191.282;-281.265;135.584;Left;1;
1;1.281;3;1;2;192.131;-282.309;135.48;Left;1;
1;1.295;3;1;2;192.981;-283.359;135.391;Left;1;
1;1.309;3;1;2;193.845;-284.43;135.269;Left;1;
1;1.323;3;1;2;194.716;-285.492;135.147;Left;1;
1;1.337;3;1;2;195.614;-286.585;135.031;Left;1;
1;1.351;3;1;2;196.489;-287.675;134.9;Left;1;
1;1.364;3;1;2;197.326;-288.781;134.802;Left;1;
1;1.378;3;1;2;198.156;-289.87;134.702;Left;1;
1;1.392;3;1;2;198.959;-290.96;134.6;Left;1;
1;1.406;3;1;2;199.764;-292.048;134.443;Left;1;
1;1.42;3;1;2;200.55;-293.14;134.286;Left;1;
1;1.434;3;1;2;201.307;-294.202;134.057;Left;1;
1;1.448;3;1;2;201.99;-295.16;134.219;Left;1;
1;1.462;3;1;2;202.884;-296.367;135.113;Left;1;
1;1.476;3;1;2;203.813;-297.54;134.43;Left;1;
1;1.49;3;1;2;204.377;-298.382;134.171;Left;1;
1;1.503;3;1;2;205.291;-299.474;134.506;Left;1;
1;1.518;3;1;2;206.092;-300.437;134.521;Left;1;
1;1.532;3;1;2;206.795;-301.383;134.711;Left;1;
1;1.545;3;1;2;207.698;-302.446;134.694;Left;1;
1;1.559;3;1;2;208.446;-303.348;134.865;Left;1;
1;1.574;3;1;2;209.265;-304.322;135.045;Left;1;
1;1.587;3;1;2;210.055;-305.255;135.091;Left;1;
1;1.603;3;1;2;210.815;-306.168;135.169;Left;1;
1;1.615;3;1;2;211.595;-307.062;135.338;Left;1;
1;1.642;3;1;2;212.353;-307.934;135.392;Left;1;
1;1.652;3;1;2;213.899;-309.712;135.538;Left;1;
1;1.682;3;1;2;214.654;-310.523;135.584;Left;1;
1;1.698;3;1;2;216.173;-312.215;135.706;Left;1;
1;1.712;3;1;2;216.9;-313.018;135.775;Left;1;
1;1.741;3;1;2;218.299;-314.589;135.897;Left;1;
1;1.754;3;1;2;219.01;-315.353;135.924;Left;1;
1;1.768;3;1;2;219.762;-316.126;135.943;Left;1;
1;1.782;3;1;2;220.503;-316.878;135.907;Left;1;
1;1.796;3;1;2;221.227;-317.612;135.786;Left;1;
1;1.81;3;1;2;221.941;-318.315;135.636;Left;1;
1;1.824;3;1;2;222.664;-319.03;135.533;Left;1;
1;1.838;3;1;2;223.418;-319.735;135.413;Left;1;
1;1.852;3;1;2;224.195;-320.493;135.308;Left;1;
1;1.866;3;1;2;224.984;-321.253;135.129;Left;1;
1;1.88;3;1;2;225.734;-321.952;134.955;Left;1;
1;1.893;3;1;2;226.481;-322.646;134.704;Left;1;
1;1.907;3;1;2;227.19;-323.292;134.467;Left;1;
1;1.922;3;1;2;227.881;-323.97;134.368;Left;1;
1;1.935;3;1;2;228.52;-324.584;134.648;Left;1;
1;1.949;3;1;2;229.303;-325.36;135.676;Left;1;
1;1.963;3;1;2;230.135;-326.148;135.27;Left;1;
1;1.977;3;1;2;230.652;-326.703;135.291;Left;1;
1;1.991;3;1;2;231.48;-327.434;135.262;Left;1;
1;2.005;3;1;2;232.04;-327.999;135.234;Left;1;
1;2.019;3;1;2;232.643;-328.649;135.373;Left;1;
1;2.032;3;1;2;233.322;-329.338;135.725;Left;1;
1;2.047;3;1;2;233.902;-329.959;135.944;Left;1;
1;2.06;3;1;2;234.501;-330.587;135.973;Left;1;
1;2.074;3;1;2;235.058;-331.172;136.074;Left;1;
1;2.088;3;1;2;235.614;-331.804;136.238;Left;1;
1;2.103;3;1;2;236.173;-332.455;136.403;Left;1;
1;2.116;3;1;2;236.689;-333.09;136.53;Left;1;
1;2.131;3;1;2;237.175;-333.676;136.664;Left;1;
1;2.144;3;1;2;237.662;-334.26;136.752;Left;1;
1;2.158;3;1;2;238.134;-334.852;136.786;Left;1;
1;2.172;3;1;2;238.618;-335.445;136.841;Left;1;
1;2.186;3;1;2;239.075;-336.045;136.932;Left;1;
1;2.2;3;1;2;239.537;-336.637;137.003;Left;1;
1;2.214;3;1;2;239.982;-337.246;137.077;Left;1;
1;2.228;3;1;2;240.428;-337.838;137.141;Left;1;
1;2.241;3;1;2;240.864;-338.441;137.182;Left;1;
1;2.255;3;1;2;241.297;-339.064;137.237;Left;1;
1;2.269;3;1;2;241.709;-339.709;137.258;Left;1;
1;2.283;3;1;2;242.106;-340.313;137.27;Left;1;
1;2.297;3;1;2;242.499;-340.922;137.306;Left;1;
1;2.311;3;1;2;242.892;-341.55;137.286;Left;1;
1;2.325;3;1;2;243.254;-342.182;137.231;Left;1;
1;2.339;3;1;2;243.598;-342.833;137.12;Left;1;
1;2.353;3;1;2;243.925;-343.453;137.028;Left;1;
1;2.367;3;1;2;244.226;-344.054;136.956;Left;1;
1;2.381;3;1;2;244.538;-344.645;136.861;Left;1;
1;2.395;3;1;2;244.85;-345.24;136.768;Left;1;
1;2.409;3;1;2;245.134;-345.852;136.586;Left;1;
1;2.422;3;1;2;245.39;-346.442;136.474;Left;1;
1;2.437;3;1;2;245.652;-347.041;136.666;Left;1;
1;2.451;3;1;2;245.967;-347.683;136.54;Left;1;
1;2.464;3;1;2;246.187;-348.231;136.372;Left;1;
1;2.479;3;1;2;246.467;-348.819;136.558;Left;1;
1;2.492;3;1;2;246.735;-349.38;136.554;Left;1;
1;2.506;3;1;2;246.98;-349.903;136.523;Left;1;
1;2.52;3;1;2;247.238;-350.399;136.698;Left;1;
1;2.534;3;1;2;247.486;-350.87;136.887;Left;1;
1;2.548;3;1;2;247.74;-351.337;137.012;Left;1;
1;2.562;3;1;2;247.98;-351.771;137.04;Left;1;
1;2.575;3;1;2;248.204;-352.182;137.037;Left;1;
1;2.59;3;1;2;248.417;-352.566;137.124;Left;1;
1;2.604;3;1;2;248.637;-352.937;137.209;Left;1;
1;2.618;3;1;2;248.854;-353.287;137.243;Left;1;
1;2.631;3;1;2;249.072;-353.614;137.293;Left;1;
1;2.645;3;1;2;249.305;-353.917;137.351;Left;1;
1;2.659;3;1;2;249.555;-354.222;137.41;Left;1;
1;2.673;3;1;2;249.791;-354.473;137.448;Left;1;
1;2.687;3;1;2;250.018;-354.721;137.446;Left;1;
1;2.701;3;1;2;250.227;-354.923;137.398;Left;1;
1;2.715;3;1;2;250.431;-355.088;137.361;Left;1;
1;2.729;3;1;2;250.638;-355.253;137.321;Left;1;
1;2.743;3;1;2;250.85;-355.378;137.282;Left;1;
1;2.757;3;1;2;251.076;-355.471;137.251;Left;1;
1;2.77;3;1;2;251.302;-355.525;137.219;Left;1;
1;2.785;3;1;2;251.525;-355.551;137.209;Left;1;
1;2.799;3;1;2;251.741;-355.538;137.198;Left;1;
1;2.812;3;1;2;251.954;-355.528;137.168;Left;1;
1;2.826;3;1;2;252.171;-355.467;137.144;Left;1;
1;2.841;3;1;2;252.392;-355.343;137.162;Left;1;
1;2.854;3;1;2;252.6;-355.226;137.142;Left;1;
1;2.869;3;1;2;252.767;-355.069;137.065;Left;1;
1;2.882;3;1;2;252.902;-354.879;136.974;Left;1;
1;2.896;3;1;2;253.019;-354.647;136.917;Left;1;
1;2.91;3;1;2;253.101;-354.384;136.888;Left;1;
1;2.924;3;1;2;253.174;-354.114;136.836;Left;1;
1;2.938;3;1;2;253.208;-353.844;136.769;Left;1;
1;2.952;3;1;2;253.218;-353.527;136.705;Left;1;
1;2.966;3;1;2;253.204;-353.209;136.663;Left;1;
1;2.98;3;1;2;253.177;-352.898;136.612;Left;1;
1;2.993;3;1;2;253.134;-352.537;136.592;Left;1;
1;3.008;3;1;2;253.085;-352.14;136.593;Left;1;
1;3.021;3;1;2;253.02;-351.718;136.603;Left;1;
1;3.036;3;1;2;252.933;-351.305;136.637;Left;1;
1;3.049;3;1;2;252.779;-350.899;136.647;Left;1;
1;3.063;3;1;2;252.615;-350.486;136.654;Left;1;
1;3.077;3;1;2;252.495;-350.013;136.659;Left;1;
1;3.091;3;1;2;252.365;-349.524;136.635;Left;1;
1;3.105;3;1;2;252.223;-349.025;136.615;Left;1;
1;3.119;3;1;2;252.097;-348.516;136.57;Left;1;
1;3.133;3;1;2;252.003;-348.023;136.478;Left;1;
1;3.147;3;1;2;251.902;-347.523;136.391;Left;1;
1;3.162;3;1;2;251.752;-347.022;136.422;Left;1;
1;3.174;3;1;2;251.622;-346.516;136.558;Left;1;
1;3.189;3;1;2;251.487;-346.01;136.584;Left;1;
1;3.203;3;1;2;251.279;-345.564;136.567;Left;1;
1;3.216;3;1;2;251.077;-345.157;136.541;Left;1;
1;3.23;3;1;2;250.886;-344.758;136.463;Left;1;
1;3.244;3;1;2;250.746;-344.304;136.311;Left;1;
1;3.258;3;1;2;250.609;-343.866;136.198;Left;1;
1;3.272;3;1;2;250.504;-343.434;136.245;Left;1;
1;3.286;3;1;2;250.476;-342.995;136.342;Left;1;
1;3.3;3;1;2;250.48;-342.556;136.478;Left;1;
1;3.314;3;1;2;250.505;-342.119;136.637;Left;1;
1;3.328;3;1;2;250.464;-341.737;136.619;Left;1;
1;3.342;3;1;2;250.386;-341.389;136.535;Left;1;
1;3.356;3;1;2;250.299;-341.032;136.527;Left;1;
1;3.37;3;1;2;250.157;-340.724;136.549;Left;1;
1;3.384;3;1;2;250.03;-340.439;136.542;Left;1;
1;3.4;3;1;2;249.971;-340.105;136.483;Left;1;
1;3.411;3;1;2;249.92;-339.754;136.418;Left;1;
1;3.425;3;1;2;249.889;-339.384;136.444;Left;1;
1;3.44;3;1;2;249.913;-338.956;136.38;Left;1;
1;3.453;3;1;2;249.924;-338.524;136.154;Left;1;
1;3.467;3;1;2;249.894;-338.087;135.962;Left;1;
1;3.481;3;1;2;249.79;-337.668;135.798;Left;1;
1;3.495;3;1;2;249.606;-337.262;135.745;Left;1;
1;3.509;3;1;2;249.468;-336.734;135.919;Left;1;
1;3.522;3;1;2;249.292;-336.155;135.887;Left;1;
1;3.536;3;1;2;249.019;-335.639;135.791;Left;1;
1;3.55;3;1;2;248.722;-335.056;135.826;Left;1;
1;3.565;3;1;2;248.44;-334.447;135.92;Left;1;
1;3.578;3;1;2;248.159;-333.819;136.011;Left;1;
1;3.592;3;1;2;247.871;-333.131;136.103;Left;1;
1;3.606;3;1;2;247.518;-332.488;136.118;Left;1;
1;3.62;3;1;2;247.131;-331.854;136.063;Left;1;
1;3.634;3;1;2;246.709;-331.21;135.952;Left;1;
1;3.648;3;1;2;246.25;-330.565;135.843;Left;1;
1;3.662;3;1;2;245.778;-329.906;135.771;Left;1;
1;3.676;3;1;2;245.303;-329.228;135.746;Left;1;
1;3.69;3;1;2;244.777;-328.583;135.672;Left;1;
1;3.703;3;1;2;244.249;-327.934;135.589;Left;1;
1;3.717;3;1;2;243.683;-327.242;135.487;Left;1;
1;3.732;3;1;2;243.092;-326.528;135.348;Left;1;
1;3.745;3;1;2;242.475;-325.795;135.265;Left;1;
1;3.76;3;1;2;241.856;-325.025;135.174;Left;1;
1;3.774;3;1;2;241.217;-324.236;135.081;Left;1;
1;3.787;3;1;2;240.555;-323.45;134.969;Left;1;
1;3.801;3;1;2;239.883;-322.668;134.856;Left;1;
1;3.815;3;1;2;239.196;-321.937;134.707;Left;1;
1;3.829;3;1;2;238.481;-321.238;134.645;Left;1;
1;3.843;3;1;2;237.788;-320.477;134.86;Left;1;
1;3.857;3;1;2;237.114;-319.742;134.888;Left;1;
1;3.87;3;1;2;236.429;-319.039;135.229;Left;1;
1;3.885;3;1;2;235.776;-318.161;135.465;Left;1;
1;3.899;3;1;2;235.106;-317.45;135.456;Left;1;
1;3.913;3;1;2;234.434;-316.752;135.431;Left;1;
1;3.927;3;1;2;233.792;-316.09;135.32;Left;1;
1;3.94;3;1;2;233.167;-315.494;135.221;Left;1;
1;3.955;3;1;2;232.581;-314.859;135.159;Left;1;
1;3.968;3;1;2;232.006;-314.198;135.189;Left;1;
1;3.982;3;1;2;231.467;-313.514;135.282;Left;1;
1;3.996;3;1;2;230.936;-312.784;135.4;Left;1;
1;4.01;3;1;2;230.445;-312.065;135.384;Left;1;
1;4.024;3;1;2;229.957;-311.432;135.272;Left;1;
1;4.038;3;1;2;229.472;-310.776;135.231;Left;1;
1;4.052;3;1;2;228.988;-310.094;135.189;Left;1;
1;4.066;3;1;2;228.534;-309.437;135.113;Left;1;
1;4.08;3;1;2;228.105;-308.758;135.078;Left;1;
1;4.094;3;1;2;227.695;-308.066;135.082;Left;1;
1;4.108;3;1;2;227.3;-307.362;135.079;Left;1;
1;4.122;3;1;2;226.887;-306.615;135.012;Left;1;
1;4.135;3;1;2;226.487;-305.863;134.902;Left;1;
1;4.149;3;1;2;226.095;-305.118;134.788;Left;1;
1;4.163;3;1;2;225.722;-304.376;134.646;Left;1;
1;4.177;3;1;2;225.383;-303.635;134.555;Left;1;
1;4.191;3;1;2;225.056;-302.856;134.475;Left;1;
1;4.205;3;1;2;224.71;-302.027;134.364;Left;1;
1;4.219;3;1;2;224.363;-301.199;134.226;Left;1;
1;4.233;3;1;2;224.041;-300.359;134.09;Left;1;
1;4.247;3;1;2;223.738;-299.511;133.99;Left;1;
1;4.261;3;1;2;223.453;-298.638;133.884;Left;1;
1;4.274;3;1;2;223.184;-297.732;133.811;Left;1;
1;4.289;3;1;2;222.927;-296.814;133.705;Left;1;
1;4.302;3;1;2;222.653;-295.896;133.586;Left;1;
1;4.316;3;1;2;222.411;-294.961;133.432;Left;1;
1;4.33;3;1;2;222.2;-294.032;133.299;Left;1;
1;4.344;3;1;2;221.977;-293.073;133.225;Left;1;
1;4.358;3;1;2;221.732;-292.115;133.076;Left;1;
1;4.372;3;1;2;221.476;-291.192;132.895;Left;1;
1;4.386;3;1;2;221.243;-290.273;132.762;Left;1;
1;4.4;3;1;2;221.008;-289.367;132.618;Left;1;
1;4.414;3;1;2;220.79;-288.477;132.573;Left;1;
1;4.428;3;1;2;220.548;-287.508;132.903;Left;1;
1;4.442;3;1;2;220.277;-286.291;133.494;Left;1;
1;4.456;3;1;2;219.979;-285.226;133.617;Left;1;
1;4.47;3;1;2;219.682;-284.205;133.801;Left;1;
1;4.484;3;1;2;219.353;-283.099;134.018;Left;1;
1;4.497;3;1;2;219.072;-282.084;134.129;Left;1;
1;4.511;3;1;2;218.775;-281.029;134.001;Left;1;
1;4.525;3;1;2;218.429;-280.012;133.881;Left;1;
1;4.539;3;1;2;218.066;-279.026;134.024;Left;1;
1;4.553;3;1;2;217.692;-277.973;134.276;Left;1;
1;4.567;3;1;2;217.314;-276.935;134.342;Left;1;
1;4.581;3;1;2;216.941;-275.908;134.454;Left;1;
1;4.594;3;1;2;216.519;-274.855;134.466;Left;1;
1;4.608;3;1;2;216.076;-273.844;134.485;Left;1;
