1;0.014;1;4;1;597.499;-41.94;153.107;"Left";2
1;0.028;1;4;1;597.451;-41.945;153.102;"Left";2
1;0.042;1;4;1;597.402;-41.935;153.096;"Left";2
1;0.056;1;4;1;597.357;-41.928;153.085;"Left";2
1;0.07;1;4;1;597.315;-41.918;153.081;"Left";2
1;0.084;1;4;1;597.279;-41.905;153.078;"Left";2
1;0.098;1;4;1;597.241;-41.889;153.094;"Left";2
1;0.112;1;4;1;597.183;-41.867;153.116;"Left";2
1;0.126;1;4;1;597.119;-41.843;153.161;"Left";2
1;0.139;1;4;1;597.017;-41.808;153.267;"Left";2
1;0.153;1;4;1;596.893;-41.775;153.375;"Left";2
1;0.168;1;4;1;596.73;-41.727;153.506;"Left";2
1;0.181;1;4;1;596.555;-41.672;153.56;"Left";2
1;0.195;1;4;1;596.363;-41.598;153.583;"Left";2
1;0.209;1;4;1;596.178;-41.532;153.547;"Left";2
1;0.223;1;4;1;596.003;-41.453;153.463;"Left";2
1;0.237;1;4;1;595.835;-41.363;153.371;"Left";2
1;0.251;1;4;1;595.653;-41.254;153.299;"Left";2
1;0.265;1;4;1;595.445;-41.129;153.242;"Left";2
1;0.278;1;4;1;595.218;-40.976;153.196;"Left";2
1;0.293;1;4;1;594.975;-40.803;153.118;"Left";2
1;0.306;1;4;1;594.742;-40.626;153.035;"Left";2
1;0.321;1;4;1;594.529;-40.429;152.93;"Left";2
1;0.335;1;4;1;594.302;-40.198;152.968;"Left";2
1;0.349;1;4;1;594.101;-39.976;152.88;"Left";2
1;0.362;1;4;1;593.936;-39.748;152.923;"Left";2
1;0.376;1;4;1;593.683;-39.501;153.007;"Left";2
1;0.39;1;4;1;593.464;-39.259;153.067;"Left";2
1;0.404;1;4;1;593.26;-38.997;153.071;"Left";2
1;0.418;1;4;1;593.029;-38.736;153.118;"Left";2
1;0.433;1;4;1;592.792;-38.444;153.223;"Left";2
1;0.446;1;4;1;592.56;-38.125;153.259;"Left";2
1;0.46;1;4;1;592.346;-37.78;153.24;"Left";2
1;0.474;1;4;1;592.128;-37.4;153.244;"Left";2
1;0.488;1;4;1;591.851;-36.974;153.35;"Left";2
1;0.501;1;4;1;591.613;-36.561;153.265;"Left";2
1;0.515;1;4;1;591.415;-36.105;153.184;"Left";2
1;0.53;1;4;1;591.136;-35.587;153.106;"Left";2
1;0.543;1;4;1;590.89;-35.024;152.986;"Left";2
1;0.557;1;4;1;590.685;-34.45;152.794;"Left";2
1;0.571;1;4;1;590.468;-33.846;152.632;"Left";2
1;0.585;1;4;1;590.235;-33.232;152.466;"Left";2
1;0.599;1;4;1;590.03;-32.59;152.321;"Left";2
1;0.613;1;4;1;589.791;-31.893;152.196;"Left";2
1;0.628;1;4;1;589.55;-31.171;152.077;"Left";2
1;0.64;1;4;1;589.338;-30.457;151.995;"Left";2
1;0.655;1;4;1;589.104;-29.709;151.951;"Left";2
1;0.668;1;4;1;588.906;-28.911;151.867;"Left";2
1;0.683;1;4;1;588.746;-28.092;151.763;"Left";2
1;0.696;1;4;1;588.578;-27.269;151.64;"Left";2
1;0.71;1;4;1;588.418;-26.446;151.511;"Left";2
1;0.724;1;4;1;588.267;-25.619;151.346;"Left";2
1;0.738;1;4;1;588.095;-24.799;151.275;"Left";2
1;0.752;1;4;1;587.888;-23.945;151.285;"Left";2
1;0.766;1;4;1;587.629;-23.063;151.308;"Left";2
1;0.78;1;4;1;587.346;-22.147;151.288;"Left";2
1;0.794;1;4;1;587.055;-21.201;151.23;"Left";2
1;0.808;1;4;1;586.752;-20.223;151.148;"Left";2
1;0.822;1;4;1;586.454;-19.269;151.082;"Left";2
1;0.835;1;4;1;586.14;-18.316;151.052;"Left";2
1;0.849;1;4;1;585.795;-17.359;151.09;"Left";2
1;0.863;1;4;1;585.418;-16.386;151.149;"Left";2
1;0.877;1;4;1;585.032;-15.427;151.2;"Left";2
1;0.891;1;4;1;584.624;-14.545;151.252;"Left";2
1;0.905;1;4;1;584.189;-13.703;151.321;"Left";2
1;0.919;1;4;1;583.748;-12.886;151.332;"Left";2
1;0.933;1;4;1;583.319;-11.993;151.32;"Left";2
1;0.947;1;4;1;582.861;-11.086;151.31;"Left";2
1;0.961;1;4;1;582.369;-10.204;151.342;"Left";2
1;0.975;1;4;1;581.853;-9.273;151.342;"Left";2
1;0.989;1;4;1;581.32;-8.336;151.342;"Left";2
1;1.002;1;4;1;580.759;-7.445;151.319;"Left";2
1;1.017;1;4;1;580.177;-6.595;151.242;"Left";2
1;1.031;1;4;1;579.587;-5.752;151.156;"Left";2
1;1.045;1;4;1;578.979;-4.915;151.067;"Left";2
1;1.058;1;4;1;578.373;-4.16;150.996;"Left";2
1;1.072;1;4;1;577.752;-3.427;150.9;"Left";2
1;1.086;1;4;1;577.093;-2.612;150.789;"Left";2
1;1.1;1;4;1;576.391;-1.793;150.659;"Left";2
1;1.114;1;4;1;575.673;-0.973;150.52;"Left";2
1;1.128;1;4;1;574.925;-0.162;150.412;"Left";2
1;1.142;1;4;1;574.162;0.651;150.277;"Left";2
1;1.156;1;4;1;573.394;1.457;150.139;"Left";2
1;1.17;1;4;1;572.621;2.246;149.966;"Left";2
