1;0.013;1;2;4;-0.991;-3.914;154.945;true;
1;0.034;1;2;4;-0.758;-3.997;154.827;true;
1;0.055;1;2;4;-0.435;-4.129;154.565;true;
1;0.061;1;2;4;-0.275;-4.207;154.465;true;
1;0.083;1;2;4;-0.148;-4.28;154.467;true;
1;0.097;1;2;4;0.011;-4.37;154.416;true;
1;0.111;1;2;4;0.156;-4.454;154.399;true;
1;0.125;1;2;4;0.302;-4.532;154.393;true;
1;0.139;1;2;4;0.435;-4.62;154.399;true;
1;0.153;1;2;4;0.567;-4.698;154.377;true;
1;0.167;1;2;4;0.707;-4.787;154.352;true;
1;0.18;1;2;4;0.836;-4.871;154.317;true;
1;0.194;1;2;4;0.961;-4.94;154.302;true;
1;0.208;1;2;4;1.101;-5.013;154.296;true;
1;0.222;1;2;4;1.212;-5.076;154.31;true;
1;0.237;1;2;4;1.324;-5.136;154.308;true;
1;0.251;1;2;4;1.423;-5.205;154.281;true;
1;0.264;1;2;4;1.509;-5.258;154.282;true;
1;0.278;1;2;4;1.595;-5.29;154.284;true;
1;0.292;1;2;4;1.696;-5.322;154.292;true;
1;0.306;1;2;4;1.812;-5.346;154.312;true;
1;0.32;1;2;4;1.93;-5.378;154.3;true;
1;0.334;1;2;4;2.05;-5.403;154.323;true;
1;0.348;1;2;4;2.176;-5.434;154.297;true;
1;0.362;1;2;4;2.295;-5.421;154.299;true;
1;0.375;1;2;4;2.426;-5.41;154.266;true;
1;0.389;1;2;4;2.554;-5.391;154.235;true;
1;0.404;1;2;4;2.71;-5.385;154.21;true;
1;0.417;1;2;4;2.9;-5.384;154.246;true;
1;0.431;1;2;4;3.067;-5.363;154.299;true;
1;0.445;1;2;4;3.245;-5.324;154.299;true;
1;0.459;1;2;4;3.429;-5.293;154.313;true;
1;0.474;1;2;4;3.613;-5.253;154.337;true;
1;0.487;1;2;4;3.819;-5.22;154.334;true;
1;0.501;1;2;4;4.046;-5.184;154.326;true;
1;0.515;1;2;4;4.273;-5.137;154.329;true;
1;0.529;1;2;4;4.483;-5.092;154.325;true;
1;0.543;1;2;4;4.718;-5.04;154.276;true;
