1;0.014;1;1;4;-16.998;3.837;164.824;true;
1;0.035;1;1;4;-16.98;3.837;164.801;true;
1;0.054;1;1;4;-16.953;3.824;164.77;true;
1;0.084;1;1;4;-16.876;3.811;164.764;true;
1;0.097;1;1;4;-16.785;3.814;164.713;true;
1;0.111;1;1;4;-16.712;3.81;164.704;true;
1;0.126;1;1;4;-16.619;3.817;164.734;true;
1;0.139;1;1;4;-16.542;3.8;164.75;true;
1;0.153;1;1;4;-16.476;3.786;164.695;true;
1;0.167;1;1;4;-16.413;3.771;164.68;true;
1;0.181;1;1;4;-16.364;3.743;164.669;true;
1;0.195;1;1;4;-16.328;3.706;164.653;true;
1;0.209;1;1;4;-16.287;3.677;164.632;true;
1;0.223;1;1;4;-16.263;3.647;164.645;true;
1;0.237;1;1;4;-16.234;3.616;164.656;true;
1;0.251;1;1;4;-16.207;3.588;164.679;true;
1;0.265;1;1;4;-16.17;3.536;164.7;true;
1;0.279;1;1;4;-16.136;3.495;164.705;true;
1;0.292;1;1;4;-16.091;3.447;164.713;true;
1;0.306;1;1;4;-16.049;3.404;164.71;true;
1;0.321;1;1;4;-16;3.357;164.692;true;
1;0.335;1;1;4;-15.94;3.313;164.72;true;
1;0.349;1;1;4;-15.867;3.266;164.78;true;
1;0.363;1;1;4;-15.793;3.223;164.85;true;
1;0.376;1;1;4;-15.708;3.181;164.912;true;
1;0.39;1;1;4;-15.627;3.131;164.965;true;
1;0.404;1;1;4;-15.541;3.082;165.015;true;
1;0.418;1;1;4;-15.432;3.03;165.027;true;
1;0.432;1;1;4;-15.322;2.983;165.019;true;
1;0.446;1;1;4;-15.194;2.952;164.963;true;
1;0.46;1;1;4;-15.057;2.939;164.902;true;
1;0.473;1;1;4;-14.903;2.929;164.85;true;
1;0.488;1;1;4;-14.717;2.955;164.847;true;
1;0.502;1;1;4;-14.496;2.985;164.9;true;
1;0.515;1;1;4;-14.252;3.024;164.976;true;
1;0.53;1;1;4;-13.995;3.069;165.043;true;
1;0.543;1;1;4;-13.749;3.143;165.079;true;
1;0.557;1;1;4;-13.512;3.246;165.095;true;
1;0.571;1;1;4;-13.255;3.367;165.12;true;
1;0.585;1;1;4;-13;3.553;165.184;true;
1;0.599;1;1;4;-12.72;3.773;165.273;true;
1;0.613;1;1;4;-12.432;4.043;165.34;true;
1;0.627;1;1;4;-12.142;4.347;165.344;true;
1;0.641;1;1;4;-11.834;4.679;165.342;true;
1;0.655;1;1;4;-11.527;5.032;165.335;true;
1;0.669;1;1;4;-11.193;5.424;165.317;true;
1;0.682;1;1;4;-10.857;5.862;165.275;true;
1;0.696;1;1;4;-10.5;6.337;165.203;true;
1;0.711;1;1;4;-10.159;6.856;165.113;true;
1;0.724;1;1;4;-9.805;7.432;165.016;true;
1;0.738;1;1;4;-9.427;8.015;164.937;true;
1;0.752;1;1;4;-9.042;8.631;164.852;true;
1;0.766;1;1;4;-8.642;9.267;164.746;true;
1;0.78;1;1;4;-8.25;9.96;164.617;true;
1;0.794;1;1;4;-7.848;10.695;164.496;true;
1;0.808;1;1;4;-7.43;11.467;164.386;true;
1;0.822;1;1;4;-6.994;12.264;164.277;true;
1;0.836;1;1;4;-6.545;13.078;164.185;true;
1;0.849;1;1;4;-6.099;13.9;164.069;true;
1;0.864;1;1;4;-5.671;14.758;163.92;true;
1;0.877;1;1;4;-5.268;15.617;163.755;true;
1;0.891;1;1;4;-4.86;16.486;163.585;true;
1;0.905;1;1;4;-4.445;17.329;163.492;true;
1;0.919;1;1;4;-4.002;18.171;163.452;true;
1;0.933;1;1;4;-3.559;18.998;163.454;true;
1;0.947;1;1;4;-3.097;19.838;163.477;true;
1;0.961;1;1;4;-2.605;20.655;163.58;true;
1;0.975;1;1;4;-2.108;21.436;163.691;true;
1;0.989;1;1;4;-1.551;22.14;163.84;true;
1;1.003;1;1;4;-1.018;22.814;163.936;true;
1;1.017;1;1;4;-0.47;23.454;164.033;true;
1;1.031;1;1;4;0.11;24.063;164.165;true;
1;1.044;1;1;4;0.717;24.608;164.35;true;
1;1.059;1;1;4;1.355;25.077;164.537;true;
1;1.072;1;1;4;2.005;25.48;164.66;true;
1;1.086;1;1;4;2.645;25.808;164.699;true;
1;1.101;1;1;4;3.299;26.087;164.712;true;
1;1.114;1;1;4;3.976;26.332;164.747;true;
1;1.128;1;1;4;4.652;26.506;164.817;true;
1;1.142;1;1;4;5.348;26.565;164.847;true;
1;1.156;1;1;4;6.048;26.586;164.898;true;
1;1.17;1;1;4;6.707;26.594;164.932;true;
1;1.184;1;1;4;7.347;26.582;164.981;true;
1;1.198;1;1;4;7.956;26.57;165.005;true;
1;1.211;1;1;4;8.531;26.518;164.985;true;
1;1.226;1;1;4;9.1;26.477;164.967;true;
1;1.239;1;1;4;9.637;26.456;164.94;true;
1;1.253;1;1;4;10.187;26.484;164.908;true;
1;1.267;1;1;4;10.755;26.573;164.921;true;
1;1.282;1;1;4;11.388;26.751;164.951;true;
1;1.295;1;1;4;12.052;26.995;164.978;true;
1;1.309;1;1;4;12.774;27.232;164.903;true;
1;1.323;1;1;4;13.489;27.447;164.789;true;
1;1.337;1;1;4;14.219;27.672;164.665;true;
1;1.351;1;1;4;14.96;27.899;164.566;true;
1;1.365;1;1;4;15.742;28.143;164.437;true;
1;1.379;1;1;4;16.556;28.389;164.297;true;
1;1.392;1;1;4;17.399;28.647;164.165;true;
1;1.406;1;1;4;18.261;28.888;164.032;true;
1;1.421;1;1;4;19.167;29.135;163.885;true;
1;1.434;1;1;4;20.076;29.377;163.747;true;
1;1.448;1;1;4;21.005;29.641;163.572;true;
1;1.462;1;1;4;21.958;29.923;163.347;true;
1;1.476;1;1;4;22.919;30.203;163.094;true;
1;1.49;1;1;4;23.882;30.463;162.815;true;
1;1.504;1;1;4;24.85;30.716;162.555;true;
1;1.518;1;1;4;25.842;30.993;162.34;true;
1;1.532;1;1;4;26.873;31.307;162.161;true;
1;1.545;1;1;4;27.923;31.636;161.975;true;
1;1.56;1;1;4;28.984;31.98;161.814;true;
1;1.574;1;1;4;30.055;32.312;161.673;true;
1;1.588;1;1;4;31.117;32.616;161.522;true;
1;1.601;1;1;4;32.171;32.92;161.369;true;
1;1.615;1;1;4;33.235;33.253;161.271;true;
1;1.629;1;1;4;34.299;33.641;161.208;true;
1;1.643;1;1;4;35.407;34.04;161.261;true;
1;1.657;1;1;4;36.532;34.422;161.443;true;
1;1.671;1;1;4;37.614;34.815;161.625;true;
1;1.685;1;1;4;38.664;35.275;161.806;true;
1;1.699;1;1;4;39.715;35.779;162.059;true;
1;1.713;1;1;4;40.708;36.282;162.292;true;
1;1.727;1;1;4;41.642;36.785;162.501;true;
1;1.74;1;1;4;42.577;37.263;162.74;true;
1;1.754;1;1;4;43.495;37.711;163.035;true;
1;1.768;1;1;4;44.326;38.163;163.281;true;
1;1.782;1;1;4;45.112;38.645;163.409;true;
1;1.797;1;1;4;45.94;39.143;163.566;true;
1;1.81;1;1;4;46.822;39.629;163.822;true;
1;1.824;1;1;4;47.737;40.085;164.126;true;
1;1.838;1;1;4;48.653;40.507;164.353;true;
1;1.852;1;1;4;49.565;40.912;164.535;true;
1;1.866;1;1;4;50.481;41.339;164.701;true;
1;1.88;1;1;4;51.394;41.774;164.762;true;
1;1.894;1;1;4;52.273;42.231;164.804;true;
1;1.908;1;1;4;53.184;42.683;164.871;true;
1;1.922;1;1;4;54.079;43.123;164.934;true;
1;1.935;1;1;4;54.994;43.567;164.956;true;
1;1.949;1;1;4;55.909;43.998;164.938;true;
1;1.963;1;1;4;56.819;44.438;164.898;true;
1;1.977;1;1;4;57.727;44.897;164.876;true;
1;1.991;1;1;4;58.646;45.382;164.883;true;
1;2.005;1;1;4;59.575;45.889;164.865;true;
1;2.019;1;1;4;60.513;46.418;164.814;true;
1;2.033;1;1;4;61.443;46.955;164.725;true;
1;2.047;1;1;4;62.388;47.497;164.616;true;
1;2.061;1;1;4;63.314;48.065;164.518;true;
1;2.075;1;1;4;64.249;48.652;164.388;true;
1;2.089;1;1;4;65.179;49.264;164.209;true;
1;2.103;1;1;4;66.105;49.904;163.994;true;
1;2.116;1;1;4;67.056;50.568;163.742;true;
1;2.131;1;1;4;68.012;51.258;163.516;true;
1;2.144;1;1;4;68.966;51.984;163.274;true;
1;2.158;1;1;4;69.928;52.756;162.956;true;
1;2.172;1;1;4;70.884;53.553;162.621;true;
1;2.186;1;1;4;71.837;54.404;162.276;true;
